t,r,u,y
20.52,0.10967,0.42071,0.13579
20.53,0.11025,0.40287,0.1385
20.54,0.11076,0.391,0.13995
20.55,0.11092,0.37175,0.14273
20.56,0.1112,0.34871,0.14602
20.57,0.1112,0.333,0.14767
20.58,0.1112,0.31086,0.15053
20.59,0.11098,0.2915,0.15212
20.6,0.11009,0.27,0.1539
20.61,0.10886,0.2495,0.15407
20.62,0.10742,0.22563,0.15524
20.63,0.10547,0.2,0.15607
20.64,0.10303,0.17262,0.15657
20.65,0.099857,0.136,0.15779
20.66,0.096522,0.1095,0.15701
20.67,0.092852,0.08225,0.1559
20.68,0.08896,0.051,0.15524
20.69,0.083901,0.021876,0.15201
20.7,0.078896,-0.019375,0.15201
20.71,0.073503,-0.050251,0.14934
20.72,0.067888,-0.093999,0.14879
20.73,0.06151,-0.14,0.14742
20.74,0.05471,-0.1865,0.14567
20.75,0.048039,-0.214,0.13922
20.76,0.040699,-0.21775,0.12788
20.77,0.03247,-0.24715,0.12086
20.78,0.024353,-0.30588,0.1201
20.79,0.016068,-0.34125,0.1142
20.8,0.0075618,-0.3815,0.10831
20.81,-0.0019697,-0.42543,0.10243
20.82,-0.011565,-0.456,0.093408
20.83,-0.021128,-0.484,0.083622
20.84,-0.031136,-0.519,0.075616
20.85,-0.041144,-0.5495,0.065942
20.86,-0.052653,-0.58025,0.054599
20.87,-0.063217,-0.61125,0.044424
20.88,-0.074059,-0.6425,0.034417
20.89,-0.08518,-0.67488,0.024186
20.9,-0.097523,-0.7175,0.014122
20.91,-0.1092,-0.7505,0.0033359
20.92,-0.12087,-0.7805,-0.008451
20.93,-0.13255,-0.811,-0.020016
20.94,-0.14601,-0.84375,-0.033527
20.95,-0.15824,-0.8825,-0.043813
20.96,-0.17047,-0.90963,-0.056879
20.97,-0.18315,-0.94375,-0.068444
20.98,-0.19609,-0.97371,-0.081589
20.99,-0.20961,-1.0045,-0.095187
21,-0.2224,-1.036,-0.10809
21.01,-0.23519,-1.0615,-0.12176
21.02,-0.24896,-1.0936,-0.13554
21.03,-0.26249,-1.1293,-0.1479
21.04,-0.27533,-1.1504,-0.16285
21.05,-0.28851,-1.1715,-0.17742
21.06,-0.30221,-1.1969,-0.19279
21.07,-0.31581,-1.211,-0.2095
21.08,-0.3286,-1.2297,-0.22429
21.09,-0.34138,-1.251,-0.23864
21.1,-0.35417,-1.267,-0.25398
21.11,-0.36824,-1.2786,-0.27149
21.12,-0.38103,-1.2926,-0.28684
21.13,-0.39354,-1.3032,-0.30241
21.14,-0.40616,-1.314,-0.31742
21.15,-0.41967,-1.3205,-0.33516
21.16,-0.43168,-1.3225,-0.35184
21.17,-0.44369,-1.32,-0.36885
21.18,-0.45548,-1.317,-0.38564
21.19,-0.46832,-1.311,-0.40416
21.2,-0.47972,-1.316,-0.41806
21.21,-0.49084,-1.3055,-0.43501
21.22,-0.50196,-1.3071,-0.44864
21.23,-0.51336,-1.2993,-0.46488
21.24,-0.5242,-1.2865,-0.4815
21.25,-0.53465,-1.282,-0.49551
21.26,-0.54466,-1.269,-0.51041
21.27,-0.55498,-1.2567,-0.52544
21.28,-0.56484,-1.2476,-0.53915
21.29,-0.57379,-1.232,-0.55278
21.3,-0.58252,-1.2197,-0.56534
21.31,-0.59146,-1.2046,-0.57868
21.32,-0.60004,-1.183,-0.59247
21.33,-0.60771,-1.1642,-0.60504
21.34,-0.61494,-1.1495,-0.6156
21.35,-0.62216,-1.1265,-0.6275
21.36,-0.62956,-1.0991,-0.64062
21.37,-0.63567,-1.0762,-0.6513
21.38,-0.64179,-1.0544,-0.66103
21.39,-0.64752,-1.0335,-0.66981
21.4,-0.65308,-1.0063,-0.67999
21.41,-0.65786,-0.9745,-0.68988
21.42,-0.66197,-0.942,-0.69945
21.43,-0.66587,-0.911,-0.70812
21.44,-0.66998,-0.87575,-0.71702
21.45,-0.67304,-0.85137,-0.72258
21.46,-0.67582,-0.81313,-0.73042
21.47,-0.67804,-0.7825,-0.73631
21.48,-0.67978,-0.74686,-0.74231
21.49,-0.68121,-0.70725,-0.7486
21.5,-0.68232,-0.672,-0.75349
21.51,-0.68277,-0.628,-0.7595
21.52,-0.68277,-0.6,-0.76105
21.53,-0.68277,-0.5564,-0.7655
21.54,-0.68282,-0.52,-0.76884
21.55,-0.68321,-0.48775,-0.77139
21.56,-0.68353,-0.45686,-0.77306
21.57,-0.68455,-0.417,-0.77707
21.58,-0.6851,-0.39175,-0.77796
21.59,-0.68588,-0.3665,-0.77907
21.6,-0.68699,-0.33825,-0.78085
21.61,-0.68827,-0.31125,-0.7824
21.62,-0.68994,-0.29,-0.78307
21.63,-0.69133,-0.27063,-0.78335
21.64,-0.69322,-0.2505,-0.78402
21.65,-0.69511,-0.22975,-0.78474
21.66,-0.697,-0.208,-0.78641
21.67,-0.69923,-0.187,-0.78807
21.68,-0.70145,-0.174,-0.78819
21.69,-0.70406,-0.15638,-0.78913
21.7,-0.70656,-0.1495,-0.7883
21.71,-0.70918,-0.131,-0.79019
21.72,-0.71196,-0.1235,-0.79008
21.73,-0.71505,-0.11086,-0.79105
21.74,-0.71824,-0.09675,-0.79297
21.75,-0.72147,-0.092,-0.79263
21.76,-0.7248,-0.07875,-0.79475
21.77,-0.72833,-0.074,-0.79518
21.78,-0.7322,-0.070125,-0.79575
21.79,-0.73564,-0.063375,-0.79742
21.8,-0.73937,-0.062625,-0.79764
21.81,-0.74326,-0.061286,-0.79867
21.82,-0.74726,-0.053,-0.80108
21.83,-0.75127,-0.05875,-0.80075
21.84,-0.75549,-0.0585,-0.8022
21.85,-0.75972,-0.056,-0.80431
21.86,-0.76417,-0.05725,-0.80587
21.87,-0.76861,-0.0645,-0.80609
21.88,-0.77306,-0.0695,-0.8072
21.89,-0.77751,-0.076625,-0.80842
21.9,-0.7824,-0.0815,-0.8102
21.91,-0.78685,-0.083,-0.81265
21.92,-0.7913,-0.08375,-0.81543
21.93,-0.79575,-0.093,-0.8171
21.94,-0.80108,-0.099751,-0.81927
21.95,-0.80553,-0.11288,-0.81982
21.96,-0.81037,-0.11312,-0.82377
21.97,-0.81493,-0.12387,-0.82533
21.98,-0.81996,-0.13343,-0.82765
21.99,-0.82499,-0.1395,-0.831
22,-0.82955,-0.148,-0.83356
22.01,-0.83444,-0.15175,-0.83711
22.02,-0.8394,-0.15986,-0.84023
22.03,-0.84423,-0.17075,-0.84273
22.04,-0.84912,-0.176,-0.84629
22.05,-0.85357,-0.18338,-0.84957
22.06,-0.85865,-0.18971,-0.85338
22.07,-0.86336,-0.192,-0.85802
22.08,-0.8678,-0.20375,-0.86035
22.09,-0.87225,-0.2105,-0.8638
22.1,-0.8767,-0.2165,-0.86758
22.11,-0.88159,-0.21975,-0.87214
22.12,-0.88604,-0.22575,-0.87581
22.13,-0.89049,-0.23325,-0.87915
22.14,-0.89455,-0.2405,-0.88254
22.15,-0.89927,-0.24425,-0.88693
22.16,-0.90317,-0.2485,-0.89071
22.17,-0.90706,-0.24975,-0.89516
22.18,-0.91095,-0.252,-0.89939
22.19,-0.91523,-0.25925,-0.90267
22.2,-0.91912,-0.2655,-0.90572
22.21,-0.92263,-0.26137,-0.91089
22.22,-0.92602,-0.26975,-0.91317
22.23,-0.92989,-0.26929,-0.91743
22.24,-0.93308,-0.2665,-0.92229
22.25,-0.9363,-0.268,-0.92607
22.26,-0.93953,-0.2665,-0.92985
22.27,-0.94247,-0.27029,-0.93287
22.28,-0.94537,-0.2755,-0.93519
22.29,-0.94809,-0.2735,-0.93875
22.3,-0.95048,-0.27625,-0.94131
22.31,-0.95314,-0.27714,-0.94425
22.32,-0.95543,-0.267,-0.9492
22.33,-0.95765,-0.2775,-0.94954
22.34,-0.95966,-0.2745,-0.95254
22.35,-0.96132,-0.26925,-0.95588
22.36,-0.96316,-0.26537,-0.9591
22.37,-0.96483,-0.26538,-0.96088
22.38,-0.96622,-0.26288,-0.96283
22.39,-0.96733,-0.25962,-0.96494
22.4,-0.96855,-0.25475,-0.96733
22.41,-0.96944,-0.247,-0.97011
22.42,-0.97033,-0.23925,-0.97256
22.43,-0.971,-0.236,-0.97367
22.44,-0.97144,-0.22987,-0.97539
22.45,-0.97172,-0.2255,-0.97622
22.46,-0.97189,-0.21312,-0.97878
22.47,-0.97189,-0.2075,-0.97973
22.48,-0.97189,-0.20086,-0.98053
22.49,-0.97155,-0.1875,-0.98245
22.5,-0.971,-0.18,-0.98301
22.51,-0.96989,-0.1665,-0.98412
22.52,-0.96846,-0.15814,-0.98371
22.53,-0.96672,-0.14775,-0.98351
22.54,-0.96499,-0.12812,-0.98468
22.55,-0.96277,-0.11412,-0.98456
22.56,-0.96007,-0.096,-0.98441
22.57,-0.95721,-0.069,-0.98612
22.58,-0.95387,-0.0665,-0.9819
22.59,-0.95054,-0.044999,-0.98145
22.6,-0.94687,-0.0235,-0.98067
22.61,-0.94259,0.00225,-0.97995
22.62,-0.93853,0.021125,-0.97739
22.63,-0.9338,0.047375,-0.97628
22.64,-0.92919,0.082751,-0.97661
22.65,-0.92363,0.116,-0.97556
22.66,-0.91829,0.145,-0.97344
22.67,-0.91262,0.15225,-0.96633
22.68,-0.90695,0.149,-0.95676
22.69,-0.90022,0.16875,-0.95143
22.7,-0.8941,0.21437,-0.95198
22.71,-0.8876,0.25263,-0.95037
22.72,-0.88087,0.27538,-0.94509
22.73,-0.87352,0.301,-0.93948
22.74,-0.86614,0.33175,-0.93486
22.75,-0.85891,0.348,-0.92696
22.76,-0.85112,0.374,-0.92118
22.77,-0.8429,0.39271,-0.91279
22.78,-0.83478,0.4105,-0.90428
22.79,-0.82694,0.438,-0.89816
22.8,-0.8186,0.46063,-0.89088
22.81,-0.80966,0.48786,-0.88337
22.82,-0.80108,0.521,-0.87759
22.83,-0.79263,0.529,-0.86658
22.84,-0.78374,0.55,-0.85824
22.85,-0.77518,0.57325,-0.85024
22.86,-0.76544,0.59888,-0.84112
22.87,-0.75616,0.62025,-0.83272
22.88,-0.74726,0.64212,-0.8241
22.89,-0.73837,0.66712,-0.81604
22.9,-0.72814,0.6935,-0.80664
22.91,-0.71902,0.7155,-0.79775
22.92,-0.70957,0.736,-0.78852
22.93,-0.70056,0.752,-0.7784
22.94,-0.69016,0.772,-0.76734
22.95,-0.68099,0.7895,-0.75761
22.96,-0.6717,0.81187,-0.74865
22.97,-0.66231,0.82325,-0.73753
22.98,-0.65284,0.845,-0.72826
22.99,-0.64318,0.86425,-0.71802
23,-0.63384,0.875,-0.70723
23.01,-0.62494,0.887,-0.69611
23.02,-0.61529,0.89329,-0.68353
23.03,-0.60582,0.90413,-0.6727
23.04,-0.59737,0.91963,-0.66342
23.05,-0.58847,0.92775,-0.6528
23.06,-0.57926,0.93686,-0.6414
23.07,-0.57068,0.948,-0.63162
23.08,-0.562,0.9435,-0.61872
23.09,-0.554,0.948,-0.60804
23.1,-0.54566,0.951,-0.5977
23.11,-0.53698,0.951,-0.58563
23.12,-0.5292,0.95213,-0.5754
23.13,-0.52169,0.95025,-0.56484
23.14,-0.51408,0.9515,-0.55511
23.15,-0.50618,0.94675,-0.54366
23.16,-0.49929,0.939,-0.53287
23.17,-0.49239,0.93275,-0.52275
23.18,-0.48572,0.922,-0.51196
23.19,-0.47899,0.91212,-0.50151
23.2,-0.47288,0.90337,-0.49206
23.21,-0.46676,0.89688,-0.48389
23.22,-0.46115,0.87838,-0.47299
23.23,-0.45554,0.87014,-0.46507
23.24,-0.44992,0.8575,-0.45625
23.25,-0.44524,0.84,-0.44747
23.26,-0.44035,0.82275,-0.43879
23.27,-0.4359,0.79957,-0.42923
23.28,-0.43146,0.77912,-0.42073
23.29,-0.42795,0.76388,-0.41428
23.3,-0.42423,0.74375,-0.40738
23.31,-0.42097,0.72286,-0.40051
23.32,-0.41767,0.706,-0.39498
23.33,-0.41533,0.67375,-0.38675
23.34,-0.41277,0.6535,-0.38164
23.35,-0.41088,0.63025,-0.37619
23.36,-0.40905,0.6005,-0.37007
23.37,-0.40755,0.57775,-0.36613
23.38,-0.40644,0.5515,-0.36168
23.39,-0.40571,0.52613,-0.3579
23.4,-0.4051,0.495,-0.35373
23.41,-0.40477,0.46614,-0.35012
23.42,-0.40477,0.436,-0.34672
23.43,-0.40477,0.406,-0.34339
23.44,-0.40493,0.37475,-0.34088
23.45,-0.40549,0.34662,-0.33894
23.46,-0.40644,0.31912,-0.33777
23.47,-0.40755,0.28475,-0.33543
23.48,-0.4089,0.25786,-0.33525
23.49,-0.41066,0.225,-0.33416
23.5,-0.41233,0.189,-0.33271
23.51,-0.41455,0.15875,-0.33282
23.52,-0.41716,0.12029,-0.33207
23.53,-0.42006,0.086375,-0.33265
23.54,-0.42289,0.059626,-0.3346
23.55,-0.42623,0.027375,-0.33605
23.56,-0.4298,-0.0084288,-0.33748
23.57,-0.43368,-0.042002,-0.33938
23.58,-0.43768,-0.08525,-0.3396
23.59,-0.44213,-0.117,-0.34272
23.6,-0.44658,-0.1645,-0.3425
23.61,-0.45153,-0.20662,-0.34483
23.62,-0.45653,-0.2235,-0.35239
23.63,-0.46181,-0.22788,-0.3624
23.64,-0.46698,-0.26087,-0.36629
23.65,-0.47316,-0.31025,-0.36818
23.66,-0.47905,-0.3435,-0.37274
23.67,-0.48494,-0.3745,-0.37797
23.68,-0.49106,-0.404,-0.38431
23.69,-0.4984,-0.4305,-0.39209
23.7,-0.50479,-0.4505,-0.40043
23.71,-0.51169,-0.47163,-0.40849
23.72,-0.51847,-0.50012,-0.41517
23.73,-0.52582,-0.51486,-0.42542
23.74,-0.5332,-0.53525,-0.43457
23.75,-0.54088,-0.559,-0.44258
23.76,-0.54822,-0.5825,-0.45047
23.77,-0.55619,-0.61343,-0.4577
23.78,-0.56412,-0.63775,-0.46621
23.79,-0.5719,-0.65113,-0.47677
23.8,-0.57985,-0.6705,-0.48578
23.81,-0.58847,-0.69086,-0.49582
23.82,-0.59692,-0.708,-0.50574
23.83,-0.60482,-0.7345,-0.5133
23.84,-0.61316,-0.7455,-0.52442
23.85,-0.6215,-0.76325,-0.53387
23.86,-0.63067,-0.77887,-0.54488
23.87,-0.63901,-0.79387,-0.55478
23.88,-0.64735,-0.80575,-0.56562
23.89,-0.65569,-0.8145,-0.57663
23.9,-0.66487,-0.83175,-0.58703
23.91,-0.6732,-0.8415,-0.59759
23.92,-0.68154,-0.849,-0.60849
23.93,-0.68988,-0.86,-0.61872
23.94,-0.69906,-0.866,-0.63106
23.95,-0.70712,-0.87163,-0.6419
23.96,-0.71529,-0.87988,-0.65202
23.97,-0.72358,-0.88775,-0.6622
23.98,-0.73189,-0.88729,-0.67438
23.99,-0.74037,-0.8905,-0.68555
24,-0.74815,-0.896,-0.69522
24.01,-0.75594,-0.89775,-0.70579
24.02,-0.76417,-0.90186,-0.71613
24.03,-0.77228,-0.90012,-0.72714
24.04,-0.77957,-0.89525,-0.73837
24.05,-0.7868,-0.89475,-0.74793
24.06,-0.79454,-0.88886,-0.75921
24.07,-0.80197,-0.886,-0.7695
24.08,-0.80876,-0.88675,-0.77796
24.09,-0.81554,-0.8755,-0.78885
24.1,-0.82199,-0.87325,-0.79742
24.11,-0.82927,-0.86138,-0.80865
24.12,-0.83539,-0.85138,-0.81821
24.13,-0.84151,-0.84013,-0.82738
24.14,-0.84723,-0.83112,-0.83617
24.15,-0.85335,-0.82125,-0.84512
24.16,-0.85869,-0.8085,-0.85357
24.17,-0.86402,-0.79425,-0.86202
24.18,-0.86869,-0.784,-0.86958
24.19,-0.87403,-0.763,-0.87915
24.2,-0.87848,-0.74675,-0.88693
24.21,-0.88293,-0.73387,-0.89349
24.22,-0.88688,-0.7195,-0.89983
24.23,-0.89074,-0.69557,-0.90835
24.24,-0.8946,-0.6765,-0.91506
24.25,-0.89761,-0.663,-0.92029
24.26,-0.90083,-0.6395,-0.92685
24.27,-0.90377,-0.62057,-0.93224
24.28,-0.90628,-0.59712,-0.93842
24.29,-0.90845,-0.57312,-0.94381
24.3,-0.91028,-0.55175,-0.9482
24.31,-0.91203,-0.52871,-0.95257
24.32,-0.91362,-0.508,-0.95632
24.33,-0.91462,-0.49,-0.95843
24.34,-0.9154,-0.459,-0.96366
24.35,-0.91584,-0.4385,-0.96622
24.36,-0.91629,-0.41114,-0.96897
24.37,-0.91629,-0.3832,-0.97224
24.38,-0.91601,-0.35963,-0.97395
24.39,-0.91545,-0.32863,-0.97645
24.4,-0.91362,-0.30475,-0.97611
24.41,-0.91117,-0.275,-0.97656
24.42,-0.90806,-0.24,-0.97734
24.43,-0.90428,-0.205,-0.97723
24.44,-0.89922,-0.1625,-0.97673
24.45,-0.89394,-0.12187,-0.97589
24.46,-0.88799,-0.087001,-0.97239
24.47,-0.88132,-0.048498,-0.96922
24.48,-0.87359,0.0045723,-0.96788
24.49,-0.86469,0.056251,-0.96477
24.5,-0.8558,0.111,-0.9621
24.51,-0.84623,0.18175,-0.96155
24.52,-0.8354,0.22771,-0.95371
24.53,-0.82399,0.24937,-0.93997
24.54,-0.81276,0.28063,-0.92874
24.55,-0.80036,0.36313,-0.92757
24.56,-0.78666,0.43214,-0.92086
24.57,-0.77306,0.498,-0.91362
24.58,-0.75905,0.5415,-0.90072
24.59,-0.74437,0.606,-0.89205
24.6,-0.72903,0.6555,-0.87937
24.61,-0.71185,0.713,-0.86508
24.62,-0.69556,0.76638,-0.85168
24.63,-0.67888,0.817,-0.83695
24.64,-0.66142,0.8675,-0.82166
24.65,-0.64218,0.92175,-0.80364
24.66,-0.62383,0.978,-0.78819
24.67,-0.60515,1.0403,-0.77373
24.68,-0.58625,1.097,-0.75749
24.69,-0.56484,1.1594,-0.73865
24.7,-0.5451,1.2163,-0.72141
24.71,-0.52509,1.2604,-0.70062
24.72,-0.50457,1.3112,-0.68143
24.73,-0.48292,1.3726,-0.66212
24.74,-0.46059,1.4275,-0.64096
24.75,-0.43946,1.473,-0.61961
24.76,-0.41778,1.5277,-0.59948
24.77,-0.39486,1.5774,-0.5764
24.78,-0.37185,1.6274,-0.55378
24.79,-0.35006,1.6717,-0.53087
24.8,-0.32782,1.7108,-0.50674
24.81,-0.30367,1.7534,-0.48108
24.82,-0.28067,1.793,-0.45636
24.83,-0.25832,1.8263,-0.43101
24.84,-0.23574,1.867,-0.40744
24.85,-0.2135,1.898,-0.38186
24.86,-0.1886,1.9369,-0.35506
24.87,-0.16619,1.9653,-0.32949
24.88,-0.14367,1.9878,-0.30252
24.89,-0.12143,2.0149,-0.27728
24.9,-0.097078,2.0332,-0.24698
24.91,-0.075171,2.055,-0.22107
24.92,-0.053265,2.0775,-0.19582
24.93,-0.03158,2.095,-0.16991
24.94,-0.0083395,2.113,-0.14172
24.95,0.012788,2.1274,-0.11587
24.96,0.033916,2.133,-0.088683
24.97,0.054543,2.1551,-0.065997
24.98,0.075807,2.1706,-0.040922
24.99,0.096967,2.1597,-0.010674
25,0.11654,2.148,0.017792
25.01,0.13589,2.1505,0.042145
25.02,0.15562,2.14,0.069833
25.03,0.17475,2.1382,0.094186
25.04,0.19299,2.1334,0.11798
25.05,0.21022,2.1237,0.14184
25.06,0.22869,2.1043,0.16833
25.07,0.24553,2.09,0.19215
25.08,0.26154,2.065,0.21628
25.09,0.27711,2.0525,0.23708
25.1,0.29201,2.0325,0.25854
25.11,0.30786,2.0116,0.28095
25.12,0.32159,1.9879,0.30135
25.13,0.33466,1.9597,0.32165
25.14,0.34706,1.936,0.34027
25.15,0.3604,1.8998,0.36151
25.16,0.37163,1.8705,0.37897
25.17,0.38219,1.8413,0.39543
25.18,0.39231,1.808,0.41189
25.19,0.4021,1.7695,0.42907
25.2,0.41072,1.7307,0.44436
25.21,0.41867,1.6842,0.46042
25.22,0.4259,1.645,0.47366
25.23,0.43266,1.5999,0.48737
25.24,0.43846,1.55,0.50073
25.25,0.44347,1.5,0.51285
25.26,0.4478,1.4487,0.52431
25.27,0.45141,1.3897,0.53605
25.28,0.45431,1.3292,0.54688
25.29,0.45648,1.2667,0.55733
25.3,0.45759,1.2039,0.56606
25.31,0.45814,1.1327,0.57563
25.32,0.45814,1.0648,0.58322
25.33,0.45803,0.999,0.59036
25.34,0.45748,0.9355,0.59581
25.35,0.45659,0.86525,0.60226
25.36,0.45531,0.79713,0.60626
25.37,0.45347,0.72988,0.61038
25.38,0.45125,0.66175,0.61427
25.39,0.44903,0.59887,0.61638
25.4,0.44591,0.5225,0.61905
25.41,0.44258,0.4555,0.6205
25.42,0.43924,0.3945,0.61994
25.43,0.43546,0.331,0.61961
25.44,0.43057,0.25975,0.61872
25.45,0.42612,0.19538,0.6176
25.46,0.42128,0.1245,0.61694
25.47,0.41578,0.064626,0.61332
25.48,0.40998,0.0034288,0.60906
25.49,0.40377,-0.0655,0.60571
25.5,0.39721,-0.143,0.60493
25.51,0.39087,-0.21425,0.60181
25.52,0.38348,-0.27972,0.59571
25.53,0.37613,-0.311,0.58219
25.54,0.36841,-0.3525,0.57212
25.55,0.36062,-0.42225,0.56762
25.56,0.35196,-0.48386,0.55988
25.57,0.34339,-0.542,0.55155
25.58,0.33493,-0.58475,0.54043
25.59,0.32604,-0.626,0.52887
25.6,0.31681,-0.6755,0.51897
25.61,0.30686,-0.71475,0.50446
25.62,0.29724,-0.75187,0.49167
25.63,0.28751,-0.7925,0.47972
25.64,0.27767,-0.8305,0.46704
25.65,0.26655,-0.88225,0.45547
25.66,0.2562,-0.9205,0.44258
25.67,0.24586,-0.955,0.42901
25.68,0.2353,-0.99,0.41544
25.69,0.22323,-1.0271,0.4006
25.7,0.21239,-1.0584,0.38614
25.71,0.20166,-1.0924,0.37308
25.72,0.1906,-1.1133,0.35651
25.73,0.179,-1.1397,0.34084
25.74,0.16691,-1.169,0.32548
25.75,0.15568,-1.195,0.31092
25.76,0.14445,-1.2182,0.29579
25.77,0.13236,-1.241,0.2794
25.78,0.12037,-1.258,0.2626
25.79,0.10914,-1.2731,0.24631
25.8,0.097467,-1.2906,0.23102
25.81,0.085275,-1.3043,0.2135
25.82,0.073837,-1.316,0.19705
25.83,0.062272,-1.3277,0.18103
25.84,0.050929,-1.3365,0.1648
25.85,0.039587,-1.3498,0.1499
25.86,0.027355,-1.3499,0.1306
25.87,0.016402,-1.3556,0.11509
25.88,0.00556,-1.3587,0.099246
25.89,-0.0055604,-1.3619,0.083455
25.9,-0.017236,-1.3662,0.067387
25.91,-0.0278,-1.365,0.051374
25.92,-0.038364,-1.3622,0.035695
25.93,-0.048483,-1.362,0.021351
25.94,-0.059492,-1.3583,0.0051709
25.95,-0.0695,-1.3551,-0.0090069
25.96,-0.079119,-1.3522,-0.022685
25.97,-0.08896,-1.3385,-0.038476
25.98,-0.098428,-1.3284,-0.053376
25.99,-0.10809,-1.3192,-0.067721
26,-0.11698,-1.31,-0.080954
26.01,-0.12532,-1.2975,-0.094186
26.02,-0.13414,-1.2874,-0.10688
26.03,-0.14284,-1.2757,-0.11943
26.04,-0.15062,-1.2672,-0.13049
26.05,-0.15785,-1.2556,-0.14172
26.06,-0.16559,-1.235,-0.15479
26.07,-0.17303,-1.215,-0.1668
26.08,-0.17925,-1.1937,-0.17848
26.09,-0.1857,-1.1725,-0.18926
26.1,-0.19182,-1.1557,-0.19871
26.11,-0.19799,-1.1242,-0.21122
26.12,-0.203,-1.1041,-0.22006
26.13,-0.208,-1.0773,-0.22979
26.14,-0.21261,-1.0524,-0.23847
26.15,-0.2174,-1.0263,-0.2472
26.16,-0.22129,-0.992,-0.25665
26.17,-0.22485,-0.96075,-0.2651
26.18,-0.22818,-0.935,-0.27177
26.19,-0.23107,-0.89887,-0.27995
26.2,-0.2333,-0.87137,-0.28551
26.21,-0.23552,-0.84538,-0.29007
26.22,-0.23719,-0.80575,-0.2974
26.23,-0.23835,-0.76571,-0.3038
26.24,-0.23952,-0.725,-0.30958
26.25,-0.24019,-0.687,-0.31403
26.26,-0.24019,-0.6445,-0.31937
26.27,-0.24019,-0.60675,-0.32281
26.28,-0.24058,-0.57125,-0.32576
26.29,-0.24114,-0.5365,-0.32865
26.3,-0.24186,-0.49962,-0.33288
26.31,-0.24305,-0.46186,-0.33665
26.32,-0.24464,-0.429,-0.33983
26.33,-0.24675,-0.40175,-0.34216
26.34,-0.24887,-0.375,-0.34472
26.35,-0.25131,-0.358,-0.34528
26.36,-0.2547,-0.32837,-0.34928
26.37,-0.25765,-0.31137,-0.35072
26.38,-0.26126,-0.297,-0.35211
26.39,-0.26516,-0.27913,-0.35423
26.4,-0.26955,-0.2665,-0.35606
26.41,-0.274,-0.2505,-0.35918
26.42,-0.27878,-0.2375,-0.36196
26.43,-0.28378,-0.233,-0.36296
26.44,-0.28945,-0.22313,-0.36624
26.45,-0.29501,-0.22312,-0.36735
26.46,-0.30096,-0.22725,-0.36824
26.47,-0.30708,-0.217,-0.37258
26.48,-0.31365,-0.21786,-0.37528
26.49,-0.3207,-0.216,-0.37897
26.5,-0.32782,-0.219,-0.38208
26.51,-0.3346,-0.2215,-0.38531
26.52,-0.3425,-0.22771,-0.38876
26.53,-0.35061,-0.23775,-0.39165
26.54,-0.3584,-0.24512,-0.39571
26.55,-0.36635,-0.25262,-0.39965
26.56,-0.37497,-0.26129,-0.40458
26.57,-0.38386,-0.269,-0.41011
26.58,-0.39231,-0.28025,-0.41466
26.59,-0.40099,-0.291,-0.41967
26.6,-0.40966,-0.3085,-0.42367
26.61,-0.41989,-0.316,-0.43101
26.62,-0.42895,-0.33338,-0.43596
26.63,-0.43841,-0.34838,-0.44152
26.64,-0.44786,-0.36187,-0.44769
26.65,-0.45826,-0.38025,-0.45447
26.66,-0.46771,-0.3905,-0.46215
26.67,-0.47749,-0.4045,-0.46915
26.68,-0.4875,-0.423,-0.47549
26.69,-0.49807,-0.43975,-0.48339
26.7,-0.50807,-0.45913,-0.48978
26.71,-0.51808,-0.48325,-0.49584
26.72,-0.52809,-0.48937,-0.50568
26.73,-0.53853,-0.50757,-0.51343
26.74,-0.54911,-0.525,-0.52197
26.75,-0.55911,-0.54,-0.5302
26.76,-0.56912,-0.554,-0.53865
26.77,-0.5797,-0.57471,-0.54672
26.78,-0.58975,-0.593,-0.55483
26.79,-0.5997,-0.6075,-0.56356
26.8,-0.60954,-0.62025,-0.57279
26.81,-0.61999,-0.63329,-0.58256
26.82,-0.62984,-0.645,-0.59203
26.83,-0.63973,-0.659,-0.60081
26.84,-0.64919,-0.67,-0.61004
26.85,-0.6583,-0.68475,-0.61861
26.86,-0.66853,-0.6925,-0.62973
26.87,-0.6776,-0.70562,-0.63801
26.88,-0.68677,-0.71438,-0.64718
26.89,-0.69528,-0.7205,-0.65686
26.9,-0.7049,-0.72925,-0.66709
26.91,-0.71324,-0.7325,-0.67721
26.92,-0.72158,-0.7365,-0.68666
26.93,-0.72992,-0.74,-0.69611
26.94,-0.73848,-0.74488,-0.70573
26.95,-0.74599,-0.74988,-0.71407
26.96,-0.7536,-0.7545,-0.72241
26.97,-0.76089,-0.7515,-0.7322
26.98,-0.76823,-0.74886,-0.74167
26.99,-0.77529,-0.74625,-0.75116
27,-0.78196,-0.742,-0.75972
27.01,-0.78807,-0.73825,-0.76806
27.02,-0.79429,-0.73743,-0.7758
27.03,-0.80008,-0.73575,-0.78313
27.04,-0.80559,-0.728,-0.79119
27.05,-0.81059,-0.71575,-0.79964
27.06,-0.81595,-0.70557,-0.80782
27.07,-0.82066,-0.693,-0.81576
27.08,-0.82499,-0.68375,-0.82221
27.09,-0.82888,-0.6725,-0.82866
27.1,-0.83244,-0.65975,-0.83511
27.11,-0.83611,-0.6365,-0.84373
27.12,-0.83928,-0.62775,-0.84829
27.13,-0.84178,-0.6115,-0.85385
27.14,-0.8444,-0.59387,-0.85924
27.15,-0.84634,-0.57375,-0.86491
27.16,-0.84801,-0.551,-0.87047
