t,r,u,y
27.49,-0.14167,0.12025,-0.17931
27.5,-0.13922,0.157,-0.18192
27.51,-0.13644,0.169,-0.17959
27.52,-0.13388,0.1835,-0.1777
27.53,-0.13133,0.19425,-0.17481
27.54,-0.12855,0.202,-0.17125
27.55,-0.12504,0.21738,-0.16886
27.56,-0.12226,0.2255,-0.16497
27.57,-0.1191,0.2335,-0.16141
27.58,-0.11616,0.24571,-0.15829
27.59,-0.11276,0.2555,-0.15435
27.6,-0.10964,0.26625,-0.15112
27.61,-0.10631,0.284,-0.14945
27.62,-0.10288,0.28543,-0.14354
27.63,-0.099302,0.29713,-0.14017
27.64,-0.095966,0.30462,-0.13616
27.65,-0.092185,0.30675,-0.13077
27.66,-0.088849,0.31575,-0.12682
27.67,-0.084957,0.32414,-0.12257
27.68,-0.081398,0.34,-0.1201
27.69,-0.077618,0.35175,-0.1172
27.7,-0.074059,0.362,-0.11342
27.71,-0.070215,0.37,-0.10898
27.72,-0.066386,0.374,-0.10369
27.73,-0.062884,0.38062,-0.099135
27.74,-0.058991,0.39063,-0.095521
27.75,-0.055155,0.404,-0.092074
27.76,-0.051374,0.408,-0.087403
27.77,-0.047816,0.4175,-0.083845
27.78,-0.043924,0.427,-0.079953
27.79,-0.040477,0.427,-0.074282
27.8,-0.036362,0.43437,-0.069667
27.81,-0.032748,0.43813,-0.064941
27.82,-0.029246,0.4435,-0.060493
27.83,-0.025798,0.45343,-0.057316
27.84,-0.021795,0.46,-0.053154
27.85,-0.018459,0.4655,-0.049039
27.86,-0.015123,0.476,-0.046259
27.87,-0.011247,0.46871,-0.039333
27.88,-0.0076727,0.473,-0.035084
27.89,-0.004726,0.4725,-0.029968
27.9,-0.0014456,0.474,-0.025743
27.91,0.0018904,0.47325,-0.020739
27.92,0.0051469,0.46843,-0.01506
27.93,0.0084513,0.472,-0.012009
27.94,0.011231,0.47375,-0.0082287
27.95,0.014011,0.4735,-0.0040031
27.96,0.01703,0.47014,0.00088969
27.97,0.019849,0.46163,0.0062271
27.98,0.022629,0.45675,0.010842
27.99,0.025131,0.45487,0.014456
28,0.028022,0.458,0.017347
28.01,0.030246,0.447,0.022351
28.02,0.03247,0.4445,0.025798
28.03,0.034694,0.4405,0.029246
28.04,0.036918,0.433,0.03336
28.05,0.03892,0.42388,0.037697
28.06,0.040866,0.41512,0.041589
28.07,0.042534,0.40787,0.04498
28.08,0.044226,0.40471,0.047149
28.09,0.046037,0.3955,0.050707
28.1,0.047371,0.3865,0.053598
28.11,0.048928,0.386,0.05471
28.12,0.050072,0.36771,0.059794
28.13,0.051263,0.3595,0.061938
28.14,0.051986,0.34837,0.064607
28.15,0.052987,0.3395,0.066998
28.16,0.053543,0.32713,0.069444
28.17,0.054138,0.31471,0.071867
28.18,0.05471,0.311,0.072058
28.19,0.055155,0.298,0.074059
28.2,0.055378,0.286,0.075838
28.21,0.0556,0.27143,0.077713
28.22,0.0556,0.25386,0.080255
28.23,0.055433,0.23763,0.082232
28.24,0.054877,0.22575,0.082788
28.25,0.053376,0.211,0.082733
28.26,0.051486,0.18875,0.084067
28.27,0.048706,0.1665,0.08429
28.28,0.045592,0.14575,0.083845
28.29,0.041811,0.116,0.084067
28.3,0.036918,0.085126,0.083344
28.31,0.031914,0.052625,0.082788
28.32,0.026354,0.018625,0.08151
28.33,0.020143,-0.016572,0.079683
28.34,0.012677,-0.064501,0.07873
28.35,0.0051152,-0.11125,0.077729
28.36,-0.0031136,-0.157,0.075171
28.37,-0.011819,-0.20486,0.072121
28.38,-0.021628,-0.22262,0.060882
28.39,-0.03147,-0.24525,0.051541
28.4,-0.041533,-0.31088,0.050874
28.41,-0.052264,-0.364,0.046426
28.42,-0.064496,-0.41471,0.039079
28.43,-0.076505,-0.459,0.030691
28.44,-0.088849,-0.50425,0.021573
28.45,-0.10164,-0.55,0.012454
28.46,-0.1159,-0.59843,0.0017154
28.47,-0.12994,-0.64538,-0.0087295
28.48,-0.144,-0.69137,-0.019905
28.49,-0.15846,-0.73137,-0.03297
28.5,-0.17481,-0.774,-0.048038
28.51,-0.19037,-0.82475,-0.059826
28.52,-0.20594,-0.8685,-0.073392
28.53,-0.22184,-0.916,-0.086625
28.54,-0.23841,-0.972,-0.098301
28.55,-0.25648,-1.0221,-0.11476
28.56,-0.27344,-1.0721,-0.12894
28.57,-0.29051,-1.1289,-0.142
28.58,-0.3085,-1.171,-0.15937
28.59,-0.32782,-1.2165,-0.17792
28.6,-0.34561,-1.2553,-0.19605
28.61,-0.36385,-1.292,-0.21484
28.62,-0.38272,-1.3411,-0.23149
28.63,-0.40238,-1.3784,-0.25254
28.64,-0.42111,-1.4202,-0.27055
28.65,-0.43957,-1.4563,-0.29023
28.66,-0.45848,-1.4873,-0.31075
28.67,-0.47873,-1.5196,-0.33303
28.68,-0.49818,-1.546,-0.35539
28.69,-0.51708,-1.5677,-0.37775
28.7,-0.53598,-1.5905,-0.39965
28.71,-0.55651,-1.614,-0.42351
28.72,-0.57568,-1.637,-0.44563
28.73,-0.59459,-1.657,-0.46732
28.74,-0.61349,-1.6733,-0.49011
28.75,-0.63384,-1.687,-0.51508
28.76,-0.65263,-1.704,-0.53698
28.77,-0.67098,-1.715,-0.55956
28.78,-0.68933,-1.7283,-0.58147
28.79,-0.70723,-1.743,-0.60226
28.8,-0.7268,-1.7495,-0.62695
28.81,-0.7446,-1.7576,-0.64863
28.82,-0.762,-1.7606,-0.67081
28.83,-0.77942,-1.7139,-0.70367
28.84,-0.79753,-1.6055,-0.74971
28.85,-0.81421,-1.6675,-0.75538
28.86,-0.83044,-1.688,-0.77084
28.87,-0.8469,-1.6451,-0.79969
28.88,-0.86358,-1.6399,-0.82038
28.89,-0.87876,-1.647,-0.83667
28.9,-0.89327,-1.6491,-0.85301
28.91,-0.90773,-1.6425,-0.8712
28.92,-0.9229,-1.6264,-0.89189
28.93,-0.93675,-1.606,-0.91229
28.94,-0.94998,-1.6023,-0.92741
28.95,-0.96255,-1.586,-0.94498
28.96,-0.97545,-1.5789,-0.96045
28.97,-0.98723,-1.5683,-0.97567
28.98,-0.99835,-1.5507,-0.99107
28.99,-1.0092,-1.5226,-1.0083
29,-1.0204,-1.493,-1.0257
29.01,-1.0297,-1.4658,-1.0408
29.02,-1.0386,-1.437,-1.0555
29.03,-1.0472,-1.4082,-1.0692
29.04,-1.0551,-1.383,-1.0813
29.05,-1.0628,-1.3429,-1.096
29.06,-1.0695,-1.3129,-1.1072
29.07,-1.0758,-1.2766,-1.1188
29.08,-1.081,-1.2289,-1.1323
29.09,-1.0862,-1.1865,-1.1434
29.1,-1.0906,-1.1427,-1.1539
29.11,-1.0942,-1.095,-1.1645
29.12,-1.0974,-1.0561,-1.1714
29.13,-1.0998,-1.0015,-1.1812
29.14,-1.1016,-0.95438,-1.1887
29.15,-1.1027,-0.90412,-1.1953
29.16,-1.1031,-0.85071,-1.2021
29.17,-1.1031,-0.7945,-1.2081
29.18,-1.1031,-0.739,-1.2143
29.19,-1.1031,-0.6895,-1.2184
29.2,-1.1029,-0.6415,-1.2221
29.21,-1.1027,-0.589,-1.2258
29.22,-1.1022,-0.5505,-1.227
29.23,-1.102,-0.50737,-1.2287
29.24,-1.1018,-0.4605,-1.2312
29.25,-1.1013,-0.409,-1.2339
29.26,-1.1008,-0.373,-1.2338
29.27,-1.1002,-0.33,-1.235
29.28,-1.0997,-0.29075,-1.2352
29.29,-1.0991,-0.259,-1.2334
29.3,-1.098,-0.218,-1.2332
29.31,-1.0975,-0.18487,-1.2318
29.32,-1.0965,-0.15475,-1.2297
29.33,-1.0955,-0.11329,-1.2301
29.34,-1.0947,-0.0775,-1.2285
29.35,-1.0935,-0.0475,-1.2264
29.36,-1.0924,-0.0059988,-1.2268
29.37,-1.0917,0.018858,-1.2233
29.38,-1.0905,0.057251,-1.2223
29.39,-1.089,0.091875,-1.2211
29.4,-1.0879,0.12737,-1.2199
29.41,-1.0868,0.13925,-1.2136
29.42,-1.0852,0.14514,-1.2059
29.43,-1.084,0.189,-1.2072
29.44,-1.0824,0.222,-1.2059
29.45,-1.0811,0.2475,-1.2027
29.46,-1.0797,0.26871,-1.1983
29.47,-1.078,0.28287,-1.193
29.48,-1.0765,0.29975,-1.1886
29.49,-1.0751,0.3185,-1.1847
29.5,-1.0733,0.336,-1.1801
29.51,-1.0716,0.3475,-1.1748
29.52,-1.07,0.3635,-1.1707
29.53,-1.0683,0.378,-1.1666
29.54,-1.0666,0.387,-1.1614
29.55,-1.0648,0.4005,-1.1564
29.56,-1.0631,0.4105,-1.1517
29.57,-1.0615,0.42113,-1.1472
29.58,-1.0598,0.437,-1.1439
29.59,-1.0577,0.446,-1.1387
29.6,-1.0558,0.455,-1.1342
29.61,-1.0542,0.466,-1.1302
29.62,-1.0525,0.46586,-1.1241
29.63,-1.0507,0.4805,-1.1208
29.64,-1.0486,0.48588,-1.1165
29.65,-1.0469,0.4865,-1.1107
29.66,-1.0452,0.49225,-1.1068
29.67,-1.0431,0.49314,-1.1011
29.68,-1.0413,0.498,-1.0973
29.69,-1.0396,0.50025,-1.0927
29.7,-1.0379,0.5015,-1.0882
29.71,-1.0361,0.499,-1.0827
29.72,-1.0344,0.497,-1.0778
29.73,-1.0326,0.49475,-1.073
29.74,-1.0307,0.496,-1.0694
29.75,-1.0288,0.493,-1.0644
29.76,-1.0272,0.4865,-1.0594
29.77,-1.0257,0.486,-1.056
29.78,-1.0243,0.481,-1.0515
29.79,-1.0226,0.468,-1.0457
29.8,-1.0208,0.46163,-1.0409
29.81,-1.0194,0.45287,-1.0362
29.82,-1.0179,0.44575,-1.0323
29.83,-1.0162,0.44329,-1.0295
29.84,-1.0148,0.4315,-1.0246
29.85,-1.0135,0.42325,-1.0208
29.86,-1.0119,0.416,-1.0177
29.87,-1.0108,0.39643,-1.0115
29.88,-1.0096,0.3925,-1.0095
29.89,-1.0081,0.37962,-1.0053
29.9,-1.0069,0.36937,-1.0021
29.91,-1.0058,0.35688,-0.99852
29.92,-1.0046,0.34357,-0.99483
29.93,-1.0035,0.338,-0.99324
29.94,-1.0028,0.32525,-0.99012
29.95,-1.0017,0.312,-0.98701
29.96,-1.0009,0.29629,-0.98371
29.97,-0.99985,0.28137,-0.98067
29.98,-0.9993,0.27138,-0.97873
29.99,-0.99846,0.26138,-0.97706
30,-0.99769,0.249,-0.975
30.01,-0.99713,0.23475,-0.97267
30.02,-0.99657,0.225,-0.97144
30.03,-0.99602,0.2145,-0.97022
30.04,-0.99546,0.196,-0.967
30.05,-0.9953,0.18337,-0.96572
30.06,-0.99474,0.169,-0.96377
30.07,-0.99457,0.1555,-0.96266
30.08,-0.99451,0.149,-0.96274
30.09,-0.99413,0.134,-0.96121
30.1,-0.99413,0.11975,-0.95988
30.11,-0.99413,0.109,-0.95988
30.12,-0.99413,0.09425,-0.95843
30.13,-0.99413,0.082857,-0.95804
30.14,-0.99413,0.072,-0.95765
30.15,-0.99363,0.061749,-0.9571
30.16,-0.9929,0.053375,-0.95665
30.17,-0.9914,0.046857,-0.95594
30.18,-0.98968,0.05,-0.95721
30.19,-0.98779,0.04625,-0.95599
30.2,-0.98501,0.0465,-0.95521
30.21,-0.98199,0.050715,-0.95486
30.22,-0.97862,0.048875,-0.95271
30.23,-0.97472,0.055375,-0.95165
30.24,-0.97055,0.066,-0.95109
30.25,-0.96566,0.077,-0.94965
30.26,-0.96055,0.08475,-0.94731
30.27,-0.95499,0.1015,-0.94631
30.28,-0.94943,0.113,-0.94364
30.29,-0.94342,0.123,-0.93986
30.3,-0.93608,0.14338,-0.93719
30.31,-0.92913,0.16087,-0.93414
30.32,-0.9219,0.17762,-0.93013
30.33,-0.91445,0.20471,-0.92773
30.34,-0.90561,0.223,-0.92229
30.35,-0.89749,0.243,-0.91729
30.36,-0.88871,0.268,-0.91317
30.37,-0.87956,0.28729,-0.90669
30.38,-0.86975,0.31925,-0.90189
30.39,-0.8603,0.34037,-0.89527
30.4,-0.85035,0.3685,-0.88938
30.41,-0.84034,0.395,-0.88287
30.42,-0.8293,0.42357,-0.87537
30.43,-0.81843,0.457,-0.86914
30.44,-0.80776,0.4855,-0.86169
30.45,-0.79664,0.5135,-0.85357
30.46,-0.78456,0.54471,-0.84474
30.47,-0.77278,0.571,-0.83533
30.48,-0.76111,0.59838,-0.82594
30.49,-0.74943,0.63025,-0.8176
30.5,-0.73659,0.663,-0.80687
30.51,-0.72436,0.69125,-0.79719
30.52,-0.71213,0.7225,-0.78752
30.53,-0.69956,0.74925,-0.77651
30.54,-0.68722,0.772,-0.76461
30.55,-0.67332,0.80125,-0.75243
30.56,-0.66081,0.82563,-0.74048
30.57,-0.64802,0.85338,-0.72931
30.58,-0.63505,0.88643,-0.71867
30.59,-0.62116,0.91,-0.70479
30.6,-0.60837,0.93175,-0.692
30.61,-0.59559,0.959,-0.6801
30.62,-0.58243,0.974,-0.66542
30.63,-0.56873,1.004,-0.65319
30.64,-0.55594,1.0209,-0.63934
30.65,-0.54321,1.0394,-0.62572
30.66,-0.53081,1.0573,-0.61227
30.67,-0.51743,1.076,-0.59781
30.68,-0.5044,1.096,-0.58491
30.69,-0.49217,1.1107,-0.57101
30.7,-0.47994,1.123,-0.55689
30.71,-0.46666,1.1364,-0.54196
30.72,-0.45475,1.1441,-0.52709
30.73,-0.44308,1.1531,-0.51324
30.74,-0.4314,1.165,-0.50018
30.75,-0.41856,1.171,-0.48439
30.76,-0.40744,1.1763,-0.47082
30.77,-0.39654,1.183,-0.4577
30.78,-0.38598,1.1867,-0.44424
30.79,-0.37541,1.183,-0.42968
30.8,-0.36396,1.1811,-0.4145
30.81,-0.35395,1.1793,-0.40115
30.82,-0.34433,1.1791,-0.3887
30.83,-0.33436,1.176,-0.37567
30.84,-0.3247,1.167,-0.3614
30.85,-0.31581,1.1573,-0.34828
30.86,-0.30736,1.15,-0.33627
30.87,-0.29878,1.1363,-0.32318
30.88,-0.29012,1.1295,-0.31214
30.89,-0.28273,1.1131,-0.29941
30.9,-0.2755,1.098,-0.2879
30.91,-0.2686,1.0803,-0.2765
30.92,-0.26173,1.0626,-0.26542
30.93,-0.25532,1.05,-0.2562
30.94,-0.24976,1.0275,-0.24575
30.95,-0.24442,1.003,-0.2353
30.96,-0.23898,0.97657,-0.22475
30.97,-0.23441,0.95188,-0.21545
30.98,-0.23013,0.92837,-0.20755
30.99,-0.22651,0.90525,-0.20005
31,-0.22284,0.873,-0.19126
31.01,-0.22006,0.841,-0.18304
31.02,-0.21751,0.8135,-0.17703
31.03,-0.21528,0.78225,-0.17036
31.04,-0.21395,0.745,-0.16324
31.05,-0.21245,0.70738,-0.15696
31.06,-0.21189,0.67425,-0.15223
31.07,-0.21134,0.63975,-0.14773
31.08,-0.21128,0.60557,-0.14405
31.09,-0.21128,0.5655,-0.13967
31.1,-0.21128,0.52875,-0.13566
31.11,-0.21128,0.495,-0.13255
31.12,-0.21128,0.45343,-0.12817
31.13,-0.21128,0.4245,-0.12721
31.14,-0.21128,0.39075,-0.12449
31.15,-0.21128,0.35862,-0.12254
31.16,-0.21128,0.32713,-0.12082
31.17,-0.21128,0.29543,-0.11959
31.18,-0.21128,0.266,-0.11832
31.19,-0.21128,0.23825,-0.11776
31.2,-0.21128,0.207,-0.11654
31.21,-0.21128,0.181,-0.11679
31.22,-0.21128,0.14988,-0.11531
31.23,-0.21128,0.126,-0.11576
31.24,-0.21128,0.1035,-0.11632
31.25,-0.21128,0.076001,-0.11654
31.26,-0.21128,0.0525,-0.11654
31.27,-0.21128,0.03,-0.11698
31.28,-0.21028,0.0097504,-0.1172
31.29,-0.20944,-0.011143,-0.1173
31.3,-0.20789,-0.03075,-0.11709
31.31,-0.20572,-0.034375,-0.1196
31.32,-0.2035,-0.0485,-0.11904
31.33,-0.2008,-0.059572,-0.11908
31.34,-0.19749,-0.069,-0.11832
31.35,-0.19371,-0.06875,-0.11932
31.36,-0.18993,-0.071,-0.11898
31.37,-0.18548,-0.074,-0.11798
31.38,-0.18009,-0.072875,-0.11748
31.39,-0.17508,-0.077125,-0.11459
31.4,-0.16952,-0.07275,-0.11348
31.41,-0.1638,-0.0615,-0.11337
31.42,-0.15657,-0.04375,-0.11331
31.43,-0.1499,-0.0255,-0.11298
31.44,-0.14289,-0.011,-0.11131
31.45,-0.13566,0.012001,-0.11076
31.46,-0.1271,0.036626,-0.10909
31.47,-0.11904,0.065375,-0.10825
31.48,-0.1107,0.10112,-0.10809
31.49,-0.10186,0.13037,-0.10614
31.5,-0.092582,0.15871,-0.10269
31.51,-0.082844,0.17175,-0.094965
31.52,-0.073392,0.174,-0.085401
31.53,-0.063384,0.198,-0.080064
31.54,-0.052804,0.24057,-0.077395
31.55,-0.041978,0.27913,-0.073503
31.56,-0.031414,0.32475,-0.071057
31.57,-0.020683,0.36375,-0.065997
31.58,-0.0087684,0.40214,-0.059921
31.59,0.0026688,0.428,-0.050707
31.6,0.014345,0.4535,-0.041811
31.61,0.026021,0.4845,-0.033582
31.62,0.037697,0.517,-0.025354
31.63,0.050985,0.545,-0.014623
31.64,0.062829,0.57763,-0.0056709
31.65,0.07506,0.61138,0.0032251
31.66,0.087292,0.64187,0.012844
31.67,0.10119,0.67575,0.023797
31.68,0.11365,0.7035,0.034917
31.69,0.1261,0.72825,0.046704
31.7,0.13878,0.764,0.056045
31.71,0.15284,0.78825,0.069779
31.72,0.16535,0.81388,0.081732
31.73,0.17798,0.84725,0.092018
31.74,0.19076,0.87725,0.10314
31.75,0.2041,0.91771,0.11279
31.76,0.21728,0.95375,0.12388
31.77,0.22996,0.984,0.13522
31.78,0.24264,1.0125,0.14678
31.79,0.25557,1.0391,0.16013
31.8,0.26871,1.063,0.17347
31.81,0.281,1.0959,0.18437
31.82,0.29323,1.1216,0.19616
31.83,0.30602,1.1474,0.2095
31.84,0.31848,1.17,0.2224
31.85,0.33015,1.1925,0.23474
31.86,0.34161,1.209,0.24842
31.87,0.35306,1.2232,0.2621
31.88,0.3654,1.2395,0.27661
31.89,0.37636,1.2549,0.28923
31.9,0.38692,1.2674,0.3023
31.91,0.39748,1.2779,0.31542
31.92,0.40899,1.286,0.33026
31.93,0.419,1.2915,0.34361
31.94,0.42868,1.2903,0.35795
31.95,0.43857,1.296,0.37007
31.96,0.44836,1.2892,0.38609
31.97,0.45725,1.2811,0.40026
31.98,0.46615,1.2752,0.41333
31.99,0.47449,1.2673,0.42645
32,0.48261,1.2616,0.43864
32.01,0.49084,1.252,0.45147
32.02,0.49818,1.234,0.46482
32.03,0.50485,1.2155,0.47772
32.04,0.5119,1.1929,0.49131
32.05,0.51847,1.1694,0.50407
32.06,0.52409,1.1592,0.51297
32.07,0.52965,1.1388,0.52347
32.08,0.53528,1.115,0.5344
32.09,0.53999,1.091,0.54444
32.1,0.54432,1.0652,0.55411
32.11,0.54822,1.036,0.56356
32.12,0.55177,1.006,0.57268
32.13,0.55494,0.97225,0.58208
32.14,0.55756,0.94438,0.58914
32.15,0.55978,0.91375,0.59609
32.16,0.56162,0.8795,0.60332
32.17,0.56334,0.8445,0.60982
32.18,0.56423,0.8075,0.61605
32.19,0.56478,0.766,0.62261
32.2,0.5649,0.7344,0.6261
32.21,0.5649,0.69114,0.632
32.22,0.56484,0.6515,0.6364
32.23,0.56428,0.615,0.63973
32.24,0.56345,0.57937,0.64224
32.25,0.56223,0.532,0.64674
32.26,0.561,0.49525,0.6483
32.27,0.55934,0.4575,0.64985
32.28,0.55767,0.416,0.65174
32.29,0.55556,0.374,0.65341
32.3,0.55294,0.3305,0.65391
32.31,0.55016,0.28987,0.65447
32.32,0.54738,0.25012,0.6543
32.33,0.54405,0.21129,0.65316
32.34,0.54043,0.162,0.65341
32.35,0.53676,0.1185,0.65286
32.36,0.53287,0.079,0.65074
32.37,0.52874,0.029857,0.65049
32.38,0.52397,-0.0073759,0.64624
32.39,0.51953,-0.05575,0.6454
32.4,0.51458,-0.10162,0.64318
32.41,0.50957,-0.15375,0.64218
32.42,0.50389,-0.20929,0.64051
32.43,0.49862,-0.238,0.63295
32.44,0.49262,-0.25075,0.62228
32.45,0.48683,-0.2855,0.61694
32.46,0.48019,-0.33557,0.61312
32.47,0.47399,-0.377,0.60815
32.48,0.46771,-0.40963,0.60104
32.49,0.46104,-0.43775,0.59297
32.5,0.4537,-0.473,0.58491
32.51,0.44691,-0.50075,0.57657
32.52,0.43968,-0.5215,0.56668
32.53,0.43246,-0.54825,0.55811
32.54,0.42523,-0.574,0.54933
32.55,0.41728,-0.597,0.53837
32.56,0.40977,-0.62075,0.52892
32.57,0.40199,-0.64788,0.5203
32.58,0.39409,-0.67357,0.51108
32.59,0.38564,-0.7035,0.50173
32.6,0.37786,-0.7255,0.49206
32.61,0.37007,-0.746,0.48216
32.62,0.36162,-0.771,0.47301
32.63,0.353,-0.7835,0.46015
32.64,0.34505,-0.80287,0.45019
32.65,0.33677,-0.82087,0.4398
32.66,0.3286,-0.837,0.42929
32.67,0.31994,-0.85629,0.41868
32.68,0.31136,-0.867,0.40699
32.69,0.30313,-0.88,0.39621
32.7,0.29512,-0.89,0.38475
32.71,0.28607,-0.89657,0.37192
32.72,0.27806,-0.9085,0.36134
32.73,0.26988,-0.915,0.35
32.74,0.26182,-0.91938,0.33833
32.75,0.25309,-0.929,0.32693
32.76,0.24531,-0.935,0.31592
32.77,0.23752,-0.936,0.30447
32.78,0.22974,-0.93925,0.29335
32.79,0.22196,-0.946,0.28334
32.8,0.21356,-0.94412,0.27099
32.81,0.20633,-0.94287,0.26015
32.82,0.1991,-0.941,0.24925
32.83,0.19177,-0.93743,0.23829
32.84,0.18392,-0.9385,0.22796
32.85,0.17703,-0.93625,0.21806
32.86,0.17036,-0.932,0.20817
32.87,0.1635,-0.92829,0.19825
32.88,0.15663,-0.91087,0.18543
32.89,0.15051,-0.90688,0.17686
32.9,0.14439,-0.8975,0.16691
32.91,0.13844,-0.891,0.15863
32.92,0.13217,-0.881,0.14914
32.93,0.12677,-0.865,0.13878
32.94,0.12132,-0.8555,0.13088
32.95,0.11632,-0.843,0.12276
32.96,0.11088,-0.82514,0.11317
32.97,0.10631,-0.81187,0.10542
32.98,0.10186,-0.7925,0.097022
32.99,0.097689,-0.77313,0.088682
33,0.093408,-0.758,0.081843
33.01,0.089627,-0.74325,0.075505
33.02,0.086291,-0.719,0.067609
33.03,0.082955,-0.70375,0.062383
33.04,0.080064,-0.685,0.05649
33.05,0.077006,-0.66113,0.049818
33.06,0.074504,-0.63863,0.04398
33.07,0.07228,-0.61425,0.038308
33.08,0.070533,-0.59057,0.033296
33.09,0.068722,-0.5675,0.028689
33.1,0.067387,-0.547,0.025131
33.11,0.066275,-0.525,0.021795
33.12,0.065259,-0.50672,0.019508
33.13,0.064663,-0.47225,0.014345
33.14,0.064496,-0.44912,0.012176
33.15,0.064496,-0.42514,0.0099762
33.16,0.064496,-0.4025,0.007784
33.17,0.064496,-0.38,0.0063543
33.18,0.064496,-0.354,0.004448
33.19,0.064051,-0.33525,0.0035584
33.2,0.064051,-0.3155,0.0024464
33.21,0.06367,-0.29286,0.0011437
33.22,0.063551,-0.27562,0.00066714
33.23,0.062995,-0.25525,-0.0007228
33.24,0.062439,-0.23275,-0.0023907
33.25,0.062272,-0.22,-0.0013345
33.26,0.061716,-0.2025,-0.0021128
33.27,0.06116,-0.185,-0.0028912
33.28,0.060604,-0.17125,-0.0026688
33.29,0.059603,-0.162,-0.0017792
33.3,0.058992,-0.144,-0.002502
33.31,0.058436,-0.129,-0.003058
33.32,0.05749,-0.116,-0.0031692
33.33,0.056807,-0.10043,-0.0038125
33.34,0.055822,-0.09,-0.003336
33.35,0.054933,-0.08225,-0.0026688
33.36,0.053821,-0.071,-0.0026688
33.37,0.052804,-0.066143,-0.001525
33.38,0.05193,-0.048375,-0.0031136
33.39,0.050818,-0.044125,-0.001946
33.4,0.049706,-0.03325,-0.0026132
33.41,0.048594,-0.024625,-0.0023908
33.42,0.047403,-0.016143,-0.0023511
33.43,0.045814,-0.0040002,-0.0035584
33.44,0.044702,-0.0052502,-0.001668
33.45,0.04359,0.002,-0.0017792
33.46,0.042002,0.008714,-0.0016521
33.47,0.040755,0.01525,-0.001946
33.48,0.039254,0.0255,-0.0031136
33.49,0.038142,0.041125,-0.0053376
33.5,0.036474,0.045,-0.0053376
33.51,0.03525,0.0545,-0.0063384
33.52,0.033582,0.0655,-0.007784
33.53,0.032248,0.0705,-0.0078952
33.54,0.030691,0.066,-0.0062272
33.55,0.029301,0.0695,-0.0061716
33.56,0.027633,0.070125,-0.0058936
33.57,0.025965,0.07025,-0.0054488
33.58,0.024718,0.075,-0.005973
33.59,0.022907,0.0715,-0.0051152
33.6,0.021573,0.07325,-0.0054488
33.61,0.020016,0.076,-0.0057824
33.62,0.0183,0.072857,-0.0052106
33.63,0.016791,0.081875,-0.0076728
33.64,0.01529,0.07775,-0.0068388
33.65,0.013622,0.077625,-0.006672
33.66,0.012121,0.0765,-0.0070056
33.67,0.010612,0.074,-0.0069261
33.68,0.0088959,0.08,-0.008896
33.69,0.0073392,0.0755,-0.0082288
33.7,0.0060048,0.074,-0.0084512
33.71,0.0045751,0.076143,-0.0099126
33.72,0.0029467,0.070125,-0.0090072
33.73,0.0014456,0.071,-0.0099524
33.74,5.56E-05,0.075375,-0.011898
33.75,-0.0013344,0.068,-0.010675
33.76,-0.0028912,0.064,-0.011009
33.77,-0.0042256,0.0645,-0.011787
33.78,-0.00556,0.0635,-0.012566
33.79,-0.006672,0.056,-0.01201
33.8,-0.00834,0.059375,-0.013622
33.81,-0.009452,0.058125,-0.014456
33.82,-0.010564,0.055625,-0.014734
33.83,-0.012137,0.052857,-0.015377
33.84,-0.013344,0.046,-0.014678
33.85,-0.014456,0.0415,-0.01479
33.86,-0.015568,0.039,-0.015123
33.87,-0.016585,0.031,-0.014869
33.88,-0.017458,0.03725,-0.017292
33.89,-0.01857,0.028375,-0.016235
33.9,-0.019627,0.02525,-0.016847
33.91,-0.02035,0.021125,-0.016958
33.92,-0.021223,0.016571,-0.016839
33.93,-0.02224,0.019,-0.018682
33.94,-0.022907,0.009,-0.017681
33.95,-0.023797,0.0015001,-0.01668
33.96,-0.0244,0.0021426,-0.017919
33.97,-0.024964,-0.0073751,-0.017125
33.98,-0.02552,-0.0037501,-0.018848
33.99,-0.026076,-0.0024999,-0.020238
34,-0.026688,-0.014,-0.018237
34.01,-0.027244,-0.0205,-0.018126
34.02,-0.027578,-0.0235,-0.018459
34.03,-0.027911,-0.0265,-0.018459
34.04,-0.028022,-0.029,-0.018682
34.05,-0.028467,-0.030125,-0.019349
34.06,-0.028467,-0.033875,-0.019349
34.07,-0.028856,-0.031125,-0.020794
34.08,-0.028912,-0.034143,-0.020334
34.09,-0.028912,-0.0415,-0.019571
34.1,-0.028912,-0.039,-0.020683
34.11,-0.028912,-0.046,-0.019571
34.12,-0.028912,-0.047,-0.019762
34.13,-0.028912,-0.04325,-0.02135
34.14,-0.028912,-0.0545,-0.019015
34.15,-0.028467,-0.052875,-0.019849
34.16,-0.028467,-0.05525,-0.019682
34.17,-0.028149,-0.052571,-0.020715
34.18,-0.028022,-0.048,-0.021795
34.19,-0.027466,-0.057,-0.019794
34.2,-0.027133,-0.057,-0.019794
34.21,-0.026752,-0.055714,-0.019889
34.22,-0.026188,-0.057125,-0.019738
34.23,-0.025632,-0.050625,-0.020906
34.24,-0.025076,-0.04375,-0.022296
34.25,-0.024464,-0.051,-0.020016
34.26,-0.023463,-0.04925,-0.019905
34.27,-0.022907,-0.045,-0.020461
34.28,-0.022018,-0.04225,-0.02035
34.29,-0.02135,-0.042,-0.019571
34.3,-0.020294,-0.03325,-0.020683
34.31,-0.01946,-0.030749,-0.020405
34.32,-0.018737,-0.026125,-0.020516
