t,r,u,y
27.88,0.65508,-0.0955,0.65842
27.89,0.65252,-0.0975,0.65586
27.9,0.64996,-0.09875,0.6533
27.91,0.64691,-0.10325,0.65096
27.92,0.64413,-0.10913,0.64941
27.93,0.64135,-0.11725,0.64802
27.94,0.63857,-0.125,0.64641
27.95,0.63551,-0.13425,0.64485
27.96,0.63273,-0.138,0.64251
27.97,0.62995,-0.138,0.63918
27.98,0.62717,-0.148,0.63784
27.99,0.62411,-0.15325,0.6354
28,0.62133,-0.157,0.63262
28.01,0.61855,-0.164,0.63084
28.02,0.61583,-0.166,0.62795
28.03,0.61332,-0.17429,0.62641
28.04,0.61038,-0.1805,0.62405
28.05,0.6076,-0.182,0.62094
28.06,0.60526,-0.18675,0.61849
28.07,0.60232,-0.19,0.61573
28.08,0.59981,-0.18687,0.61166
28.09,0.59714,-0.1995,0.61099
28.1,0.59475,-0.20113,0.60849
28.11,0.59209,-0.203,0.60531
28.12,0.5898,-0.207,0.6027
28.13,0.58747,-0.21025,0.60059
28.14,0.58491,-0.211,0.59759
28.15,0.58269,-0.211,0.59459
28.16,0.5803,-0.2105,0.59164
28.17,0.57846,-0.21,0.58875
28.18,0.57624,-0.21375,0.5868
28.19,0.5744,-0.21825,0.58502
28.2,0.57212,-0.2195,0.58258
28.21,0.57046,-0.2225,0.58091
28.22,0.56845,-0.2135,0.57657
28.23,0.56668,-0.215,0.57468
28.24,0.56484,-0.21388,0.57212
28.25,0.56345,-0.2145,0.57018
28.26,0.56195,-0.21475,0.56857
28.27,0.56034,-0.20862,0.56534
28.28,0.55918,-0.21086,0.5642
28.29,0.558,-0.20575,0.56134
28.3,0.55644,-0.199,0.55867
28.31,0.55544,-0.19875,0.55745
28.32,0.5546,-0.19429,0.55511
28.33,0.55344,-0.18287,0.552
28.34,0.55278,-0.18662,0.55183
28.35,0.55183,-0.17988,0.54966
28.36,0.55123,-0.173,0.54768
28.37,0.55066,-0.169,0.54666
28.38,0.55022,-0.16525,0.54555
28.39,0.55,-0.1575,0.54377
28.4,0.54977,-0.14975,0.54199
28.41,0.54933,-0.141,0.54027
28.42,0.54933,-0.13363,0.53926
28.43,0.54933,-0.12767,0.53865
28.44,0.54933,-0.12517,0.53865
28.45,0.54866,-0.122,0.53787
28.46,0.54755,-0.1185,0.53665
28.47,0.5461,-0.11125,0.53443
28.48,0.54399,-0.115,0.53376
28.49,0.54093,-0.1195,0.53254
28.5,0.53787,-0.12325,0.53059
28.51,0.53454,-0.13275,0.52937
28.52,0.5302,-0.13925,0.52692
28.53,0.52537,-0.15186,0.52499
28.54,0.52008,-0.16525,0.52264
28.55,0.51463,-0.175,0.51908
28.56,0.50841,-0.19575,0.51741
28.57,0.50135,-0.21143,0.51304
28.58,0.4944,-0.224,0.50763
28.59,0.48672,-0.25025,0.50535
28.6,0.47877,-0.26975,0.50062
28.61,0.46984,-0.29029,0.49474
28.62,0.46081,-0.311,0.48884
28.63,0.45181,-0.3405,0.48405
28.64,0.44213,-0.365,0.47794
28.65,0.43212,-0.388,0.47082
28.66,0.42061,-0.41462,0.4627
28.67,0.40988,-0.442,0.45525
28.68,0.39876,-0.47075,0.44775
28.69,0.38725,-0.50088,0.44018
28.7,0.3743,-0.5325,0.43068
28.71,0.36207,-0.564,0.42212
28.72,0.3495,-0.585,0.41055
28.73,0.33671,-0.619,0.40165
28.74,0.32248,-0.65175,0.3902
28.75,0.30914,-0.67925,0.37908
28.76,0.2954,-0.71138,0.36841
28.77,0.2815,-0.7405,0.35695
28.78,0.26701,-0.77529,0.34516
28.79,0.25198,-0.807,0.33215
28.8,0.23752,-0.833,0.31892
28.81,0.22262,-0.86675,0.30691
28.82,0.20709,-0.89886,0.29306
28.83,0.19143,-0.924,0.27778
28.84,0.17642,-0.957,0.26504
28.85,0.16141,-0.984,0.25048
28.86,0.145,-1.0104,0.23447
28.87,0.12899,-1.039,0.21973
28.88,0.11387,-1.0695,0.2055
28.89,0.0983,-1.0955,0.1906
28.9,0.082733,-1.1193,0.17503
28.91,0.066053,-1.1411,0.15674
28.92,0.050485,-1.1635,0.14095
28.93,0.034917,-1.1866,0.12538
28.94,0.019738,-1.2105,0.11003
28.95,0.0027799,-1.2365,0.093185
28.96,-0.012455,-1.257,0.077395
28.97,-0.027689,-1.2678,0.059269
28.98,-0.042701,-1.291,0.04448
28.99,-0.059047,-1.3045,0.025687
29,-0.073781,-1.3189,0.0092855
29.01,-0.088404,-1.3344,-0.006839
29.02,-0.1028,-1.3421,-0.023908
29.03,-0.11749,-1.3539,-0.041112
29.04,-0.13244,-1.3665,-0.057824
29.05,-0.14589,-1.371,-0.074727
29.06,-0.15968,-1.381,-0.090072
29.07,-0.17354,-1.3863,-0.1072
29.08,-0.18726,-1.3854,-0.12499
29.09,-0.19966,-1.4034,-0.137
29.1,-0.21228,-1.41,-0.15184
29.11,-0.22507,-1.4057,-0.1696
29.12,-0.23708,-1.403,-0.18548
29.13,-0.24864,-1.3995,-0.2006
29.14,-0.25954,-1.396,-0.21506
29.15,-0.27011,-1.3887,-0.22985
29.16,-0.28167,-1.3766,-0.24614
29.17,-0.29151,-1.3659,-0.26032
29.18,-0.30096,-1.3571,-0.27366
29.19,-0.31003,-1.3478,-0.28617
29.2,-0.3197,-1.334,-0.30035
29.21,-0.32782,-1.3185,-0.31292
29.22,-0.3356,-1.2925,-0.32715
29.23,-0.34294,-1.278,-0.33805
29.24,-0.35028,-1.2534,-0.35117
29.25,-0.35667,-1.2296,-0.36257
29.26,-0.36279,-1.2079,-0.37308
29.27,-0.36835,-1.1731,-0.38531
29.28,-0.37338,-1.1406,-0.39632
29.29,-0.37808,-1.1067,-0.40699
29.3,-0.38208,-1.068,-0.41767
29.31,-0.38542,-1.032,-0.4269
29.32,-0.38869,-0.985,-0.43756
29.33,-0.3912,-0.93587,-0.4478
29.34,-0.39293,-0.89837,-0.45475
29.35,-0.39443,-0.85612,-0.46187
29.36,-0.3953,-0.80657,-0.46945
29.37,-0.39587,-0.757,-0.47594
29.38,-0.39587,-0.71675,-0.48027
29.39,-0.39587,-0.679,-0.4835
29.4,-0.3953,-0.62414,-0.48972
29.41,-0.39443,-0.57637,-0.49306
29.42,-0.39293,-0.529,-0.49684
29.43,-0.39126,-0.48575,-0.49829
29.44,-0.38942,-0.444,-0.49923
29.45,-0.38672,-0.39614,-0.50046
29.46,-0.38386,-0.354,-0.49996
29.47,-0.38086,-0.3085,-0.49984
29.48,-0.37719,-0.2625,-0.49973
29.49,-0.37319,-0.21371,-0.49843
29.5,-0.36874,-0.16775,-0.49662
29.51,-0.36412,-0.1215,-0.4949
29.52,-0.35912,-0.078376,-0.49156
29.53,-0.35362,-0.029002,-0.48839
29.54,-0.34761,0.023001,-0.48606
29.55,-0.34183,0.070501,-0.48261
29.56,-0.33538,0.1285,-0.48083
29.57,-0.32915,0.196,-0.48038
29.58,-0.32137,0.22762,-0.47026
29.59,-0.31414,0.24887,-0.45914
29.6,-0.30675,0.288,-0.45197
29.61,-0.29884,0.356,-0.45046
29.62,-0.29001,0.41,-0.44413
29.63,-0.28156,0.458,-0.43724
29.64,-0.27311,0.495,-0.4279
29.65,-0.26396,0.54857,-0.42116
29.66,-0.25415,0.58687,-0.41016
29.67,-0.24508,0.62588,-0.40038
29.68,-0.23524,0.66413,-0.39003
29.69,-0.22562,0.69975,-0.37925
29.7,-0.2149,0.73529,-0.3669
29.71,-0.20461,0.77,-0.3554
29.72,-0.19449,0.8105,-0.34516
29.73,-0.18392,0.849,-0.33427
29.74,-0.17246,0.89072,-0.32242
29.75,-0.1613,0.92675,-0.31091
29.76,-0.15056,0.958,-0.29841
29.77,-0.13945,0.98925,-0.28562
29.78,-0.12721,1.021,-0.27088
29.79,-0.11609,1.0555,-0.25921
29.8,-0.10497,1.084,-0.24575
29.81,-0.093519,1.111,-0.2323
29.82,-0.082288,1.141,-0.21929
29.83,-0.069611,1.1661,-0.20377
29.84,-0.058213,1.1942,-0.19099
29.85,-0.046927,1.2159,-0.1767
29.86,-0.035139,1.2327,-0.16121
29.87,-0.022685,1.254,-0.14545
29.88,-0.011231,1.2695,-0.13022
29.89,4.45E-08,1.281,-0.11476
29.9,0.011883,1.3081,-0.10211
29.91,0.023797,1.3191,-0.085513
29.92,0.034917,1.3315,-0.070779
29.93,0.046037,1.3566,-0.059158
29.94,0.057157,1.3642,-0.043813
29.95,0.068754,1.3594,-0.024908
29.96,0.080064,1.354,-0.007117
29.97,0.090628,1.3587,0.0074502
29.98,0.10119,1.364,0.021795
29.99,0.11228,1.3644,0.037426
30,0.12243,1.3649,0.052153
30.01,0.13244,1.3636,0.066276
30.02,0.14217,1.358,0.081009
30.03,0.15301,1.349,0.097411
30.04,0.16202,1.35,0.10942
30.05,0.17125,1.339,0.12388
30.06,0.18014,1.3317,0.13733
30.07,0.1886,1.326,0.14945
30.08,0.19805,1.31,0.16463
30.09,0.20611,1.3044,0.17575
30.1,0.21406,1.2966,0.18704
30.11,0.22151,1.2807,0.19965
30.12,0.22952,1.264,0.21239
30.13,0.23652,1.2445,0.22451
30.14,0.24286,1.223,0.23663
30.15,0.2496,1.2139,0.24547
30.16,0.25587,1.1935,0.25643
30.17,0.26182,1.1738,0.26638
30.18,0.26694,1.153,0.27578
30.19,0.27194,1.13,0.28517
30.2,0.27698,1.1036,0.29522
30.21,0.28156,1.07,0.30602
30.22,0.28534,1.0428,0.31425
30.23,0.2889,1.017,0.32181
30.24,0.29236,0.983,0.33042
30.25,0.29518,0.95063,0.33833
30.26,0.29779,0.918,0.34522
30.27,0.29974,0.8805,0.35273
30.28,0.30157,0.838,0.36073
30.29,0.30313,0.804,0.36574
30.3,0.30402,0.762,0.37208
30.31,0.30458,0.72,0.37808
30.32,0.30469,0.679,0.38297
30.33,0.30469,0.63687,0.3872
30.34,0.30469,0.5955,0.39142
30.35,0.30469,0.55462,0.39504
30.36,0.30469,0.51829,0.39746
30.37,0.30469,0.48,0.40032
30.38,0.30469,0.437,0.40399
30.39,0.30469,0.402,0.40588
30.4,0.30469,0.367,0.40777
30.41,0.30469,0.332,0.40883
30.42,0.30469,0.30088,0.40955
30.43,0.30469,0.26838,0.41066
30.44,0.30469,0.23537,0.41177
30.45,0.30469,0.2015,0.41244
30.46,0.30469,0.1685,0.41344
30.47,0.30469,0.1475,0.41177
30.48,0.30469,0.116,0.41233
30.49,0.30469,0.087625,0.41205
30.5,0.30469,0.062625,0.41122
30.51,0.30469,0.036,0.41094
30.52,0.30469,0.017624,0.40872
30.53,0.30469,-0.0062856,0.40775
30.54,0.30469,-0.034,0.40744
30.55,0.30491,-0.0585,0.40721
30.56,0.30513,-0.082749,0.40699
30.57,0.30602,-0.101,0.40566
30.58,0.3068,-0.12175,0.40516
30.59,0.30819,-0.133,0.40293
30.6,0.30947,-0.13162,0.3986
30.61,0.31117,-0.12929,0.39492
30.62,0.31358,-0.1465,0.39565
30.63,0.31581,-0.1575,0.39543
30.64,0.31803,-0.172,0.39676
30.65,0.32089,-0.16171,0.39289
30.66,0.32415,-0.16038,0.39126
30.67,0.32748,-0.1595,0.39026
30.68,0.33088,-0.15575,0.38942
30.69,0.33477,-0.147,0.3882
30.7,0.33894,-0.13843,0.38748
30.71,0.34339,-0.128,0.38653
30.72,0.34783,-0.11975,0.38675
30.73,0.35228,-0.108,0.38675
30.74,0.35749,-0.1,0.38837
30.75,0.36262,-0.08775,0.38887
30.76,0.36818,-0.070751,0.38914
30.77,0.37374,-0.055125,0.38998
30.78,0.37986,-0.046,0.3932
30.79,0.38553,-0.0205,0.39287
30.8,0.39165,-0.0070001,0.39565
30.81,0.39776,0.0080001,0.39843
30.82,0.40432,0.033999,0.39899
30.83,0.4115,0.058624,0.4011
30.84,0.41817,0.086126,0.40249
30.85,0.42501,0.11938,0.40299
30.86,0.43184,0.148,0.40528
30.87,0.43968,0.1775,0.4081
30.88,0.44691,0.1845,0.41555
30.89,0.45414,0.179,0.42612
30.9,0.46202,0.19157,0.4326
30.91,0.47004,0.22613,0.4349
30.92,0.47744,0.26975,0.43496
30.93,0.48517,0.29275,0.44035
30.94,0.49295,0.31875,0.44513
30.95,0.50129,0.34786,0.45014
30.96,0.5093,0.369,0.45681
30.97,0.51753,0.38975,0.46315
30.98,0.52531,0.4095,0.46993
30.99,0.53414,0.43,0.47772
31,0.5421,0.449,0.48467
31.01,0.55005,0.47087,0.49139
31.02,0.55811,0.48838,0.4989
31.03,0.56712,0.503,0.50841
31.04,0.5749,0.5285,0.51408
31.05,0.58269,0.5445,0.52197
31.06,0.59081,0.5575,0.53054
31.07,0.5987,0.575,0.53821
31.08,0.60726,0.58187,0.54883
31.09,0.61505,0.59938,0.55606
31.1,0.62283,0.619,0.56289
31.11,0.63028,0.63414,0.57062
31.12,0.63851,0.652,0.57891
31.13,0.64574,0.66825,0.58625
31.14,0.65341,0.674,0.59559
31.15,0.6604,0.69929,0.60067
31.16,0.66815,0.71063,0.60977
31.17,0.67498,0.7215,0.61761
31.18,0.6821,0.732,0.62528
31.19,0.68861,0.74125,0.63323
31.2,0.69548,0.75429,0.64089
31.21,0.70189,0.762,0.64896
31.22,0.70801,0.7685,0.65664
31.23,0.71413,0.7745,0.66431
31.24,0.72039,0.77771,0.67336
31.25,0.72602,0.78175,0.68054
31.26,0.73158,0.78412,0.68811
31.27,0.73687,0.78538,0.69561
31.28,0.74237,0.78,0.70501
31.29,0.74726,0.78725,0.71012
31.3,0.75171,0.783,0.71791
31.31,0.75616,0.7735,0.72636
31.32,0.76061,0.769,0.73303
31.33,0.76472,0.75712,0.74154
31.34,0.76834,0.7515,0.74765
31.35,0.77184,0.74562,0.75377
31.36,0.77516,0.73314,0.76074
31.37,0.77818,0.7205,0.76728
31.38,0.78096,0.7055,0.77406
31.39,0.78329,0.686,0.78107
31.4,0.78558,0.67729,0.78552
31.41,0.78769,0.66113,0.79108
31.42,0.78935,0.6435,0.79619
31.43,0.79097,0.6235,0.80147
31.44,0.79208,0.60587,0.80587
31.45,0.79295,0.58686,0.81024
31.46,0.79352,0.563,0.81487
31.47,0.79397,0.54125,0.81877
31.48,0.79397,0.521,0.82199
31.49,0.79397,0.496,0.82566
31.5,0.79397,0.47475,0.8285
31.51,0.79413,0.45413,0.83094
31.52,0.79469,0.43287,0.83372
31.53,0.79486,0.403,0.838
31.54,0.79541,0.391,0.83889
31.55,0.79619,0.372,0.84112
31.56,0.79697,0.35,0.84401
31.57,0.79797,0.334,0.84556
31.58,0.79875,0.31287,0.84812
31.59,0.79986,0.29725,0.84979
31.6,0.80097,0.28588,0.85046
31.61,0.80255,0.26586,0.85319
31.62,0.80398,0.2505,0.85491
31.63,0.80531,0.23375,0.85724
31.64,0.80687,0.215,0.86024
31.65,0.80858,0.21086,0.85967
31.66,0.81065,0.19925,0.86074
31.67,0.81248,0.18875,0.86236
31.68,0.81421,0.1755,0.86386
31.69,0.81643,0.16562,0.86541
31.7,0.81881,0.15857,0.86641
31.71,0.8211,0.151,0.86736
31.72,0.82332,0.143,0.86892
31.73,0.82577,0.1355,0.87047
31.74,0.82841,0.13014,0.87155
31.75,0.83111,0.12412,0.87292
31.76,0.8335,0.12025,0.87398
31.77,0.83628,0.119,0.87453
31.78,0.83934,0.11,0.87715
31.79,0.84212,0.1135,0.87692
31.8,0.8449,0.1115,0.87826
31.81,0.84801,0.10425,0.88093
31.82,0.8509,0.107,0.88159
31.83,0.85413,0.10313,0.88354
31.84,0.85719,0.105,0.88465
31.85,0.86035,0.1085,0.88515
31.86,0.86367,0.10571,0.88782
31.87,0.86692,0.108,0.88916
31.88,0.87025,0.1075,0.89149
31.89,0.87359,0.101,0.89494
31.9,0.87702,0.11171,0.89462
31.91,0.88059,0.11287,0.89688
31.92,0.88393,0.11537,0.89883
31.93,0.88726,0.1165,0.90089
31.94,0.8906,0.12075,0.90272
31.95,0.89418,0.127,0.90415
31.96,0.89761,0.128,0.90695
31.97,0.90094,0.13425,0.90828
31.98,0.90428,0.1385,0.91006
31.99,0.9079,0.13857,0.91356
32,0.91128,0.14612,0.91479
32.01,0.91462,0.15263,0.9164
32.02,0.91768,0.16012,0.91807
32.03,0.92118,0.158,0.92207
32.04,0.92452,0.168,0.92318
32.05,0.92785,0.171,0.92585
32.06,0.93086,0.1725,0.92885
32.07,0.93408,0.18,0.93052
32.08,0.9373,0.17938,0.93425
32.09,0.94036,0.185,0.93619
32.1,0.94353,0.19288,0.93758
32.11,0.94641,0.19457,0.94056
32.12,0.94943,0.1975,0.94342
32.13,0.95221,0.2015,0.94576
32.14,0.95499,0.195,0.95054
32.15,0.95785,0.20543,0.95124
32.16,0.96082,0.209,0.95354
32.17,0.96321,0.209,0.95649
32.18,0.96588,0.21075,0.9591
32.19,0.96811,0.2145,0.96105
32.2,0.97081,0.21629,0.96363
32.21,0.97322,0.217,0.96611
32.22,0.97534,0.221,0.96811
32.23,0.97723,0.2195,0.97078
32.24,0.97964,0.21929,0.97335
32.25,0.9814,0.22038,0.97539
32.26,0.98306,0.2205,0.97761
32.27,0.98473,0.22425,0.97873
32.28,0.98657,0.214,0.98301
32.29,0.98823,0.219,0.98379
32.3,0.98968,0.218,0.98568
32.31,0.99079,0.21175,0.98857
32.32,0.99235,0.209,0.99057
32.33,0.99357,0.20388,0.99285
32.34,0.99441,0.19887,0.9948
32.35,0.99535,0.19875,0.99585
32.36,0.99603,0.19257,0.99788
32.37,0.99702,0.1875,0.99969
32.38,0.99758,0.1835,1.001
32.39,0.99769,0.169,1.0044
32.4,0.99813,0.16829,1.0047
32.41,0.99841,0.16275,1.0057
32.42,0.99858,0.15463,1.007
32.43,0.99858,0.1495,1.0077
32.44,0.99858,0.14213,1.0088
32.45,0.99826,0.13257,1.0098
32.46,0.99724,0.123,1.0106
32.47,0.99613,0.114,1.0104
32.48,0.9948,0.1,1.011
32.49,0.9926,0.081285,1.0122
32.5,0.99035,0.070125,1.0111
32.51,0.98796,0.0555,1.0105
32.52,0.9849,0.04175,1.0091
32.53,0.98123,0.016001,1.0097
32.54,0.97734,0.0014992,1.0075
32.55,0.97344,-0.0225,1.0068
32.56,0.96922,-0.0495,1.0061
32.57,0.96433,-0.073999,1.0048
32.58,0.95882,-0.11362,1.0052
32.59,0.95354,-0.143,1.0035
32.6,0.94759,-0.1695,1.0007
32.61,0.94139,-0.18071,0.99387
32.62,0.93452,-0.1825,0.98412
32.63,0.92785,-0.2085,0.98023
32.64,0.92074,-0.259,0.98123
32.65,0.9133,-0.28043,0.97462
32.66,0.90528,-0.30963,0.96922
32.67,0.89749,-0.33563,0.9636
32.68,0.88927,-0.36488,0.95777
32.69,0.88115,-0.3855,0.95015
32.7,0.87194,-0.40586,0.94113
32.71,0.86291,-0.429,0.93275
32.72,0.85357,-0.44775,0.92396
32.73,0.84445,-0.4705,0.91562
32.74,0.83419,-0.49786,0.90695
32.75,0.82416,-0.51963,0.89766
32.76,0.81454,-0.54212,0.88849
32.77,0.80453,-0.5615,0.87848
32.78,0.79308,-0.592,0.86914
32.79,0.78296,-0.61125,0.85846
32.8,0.77239,-0.6355,0.8489
32.81,0.76183,-0.6635,0.84
32.82,0.75082,-0.685,0.82911
32.83,0.73904,-0.71563,0.8191
32.84,0.72792,-0.73625,0.80798
32.85,0.71718,-0.7535,0.79608
32.86,0.70596,-0.77543,0.78494
32.87,0.69367,-0.794,0.77217
32.88,0.68232,-0.81375,0.76083
32.89,0.6712,-0.843,0.75127
32.9,0.65977,-0.85471,0.73773
32.91,0.64757,-0.8715,0.72447
32.92,0.63629,-0.89125,0.71329
32.93,0.62517,-0.90713,0.70106
32.94,0.61405,-0.92213,0.68894
32.95,0.60213,-0.93829,0.67571
32.96,0.59069,-0.948,0.66231
32.97,0.57957,-0.96225,0.65019
32.98,0.56868,-0.976,0.63807
32.99,0.55683,-0.99114,0.62533
33,0.54605,-1.0011,0.61305
33.01,0.53548,-1.0094,0.60015
33.02,0.52492,-1.015,0.58708
33.03,0.51374,-1.026,0.57424
33.04,0.50362,-1.0262,0.56067
33.05,0.49351,-1.031,0.54822
33.06,0.48372,-1.038,0.5371
33.07,0.47416,-1.037,0.52397
33.08,0.46376,-1.0448,0.51219
33.09,0.45431,-1.0448,0.50023
33.1,0.44525,-1.0361,0.48667
33.11,0.43629,-1.0353,0.47543
33.12,0.42723,-1.029,0.46237
33.13,0.41889,-1.0232,0.45069
33.14,0.411,-1.023,0.4408
33.15,0.40299,-1.0089,0.42822
33.16,0.39493,-0.99788,0.41622
33.17,0.3877,-0.98725,0.40544
33.18,0.38053,-0.97425,0.39476
33.19,0.37402,-0.96087,0.38447
33.2,0.36747,-0.944,0.37331
33.21,0.36118,-0.926,0.36296
33.22,0.35562,-0.908,0.35328
33.23,0.35006,-0.891,0.3445
33.24,0.34478,-0.87014,0.335
33.25,0.33983,-0.85325,0.32709
33.26,0.33555,-0.83125,0.31887
33.27,0.33165,-0.80562,0.31025
33.28,0.32782,-0.784,0.30291
33.29,0.32448,-0.755,0.29479
33.3,0.32137,-0.7275,0.28756
33.31,0.31892,-0.70525,0.28234
33.32,0.3167,-0.679,0.27622
33.33,0.31486,-0.653,0.27144
33.34,0.31347,-0.623,0.26616
33.35,0.31236,-0.58862,0.26037
33.36,0.31174,-0.55772,0.25582
33.37,0.31136,-0.527,0.25242
33.38,0.31136,-0.49725,0.24931
33.39,0.31114,-0.466,0.24597
33.4,0.31058,-0.44175,0.24408
33.41,0.30986,-0.41375,0.24108
33.42,0.30836,-0.38613,0.23763
33.43,0.30669,-0.36737,0.23597
33.44,0.30447,-0.34875,0.23374
33.45,0.30191,-0.3245,0.23018
33.46,0.29891,-0.318,0.22996
33.47,0.29557,-0.301,0.22674
33.48,0.29179,-0.287,0.22418
33.49,0.28734,-0.27988,0.22234
33.5,0.28289,-0.273,0.21984
33.51,0.27806,-0.27,0.21806
33.52,0.27255,-0.26162,0.21412
33.53,0.26675,-0.25686,0.21084
33.54,0.26054,-0.2555,0.20772
33.55,0.25443,-0.252,0.20372
33.56,0.24764,-0.25975,0.20138
33.57,0.24,-0.26943,0.19895
33.58,0.23246,-0.2715,0.1941
33.59,0.22474,-0.27563,0.18971
33.6,0.21678,-0.28662,0.18615
33.61,0.20785,-0.29314,0.18059
33.62,0.19927,-0.302,0.17525
33.63,0.19037,-0.3185,0.17136
33.64,0.18126,-0.3305,0.16591
33.65,0.1718,-0.3455,0.16046
33.66,0.16135,-0.3605,0.15396
33.67,0.15134,-0.37,0.14645
33.68,0.14134,-0.38687,0.14033
33.69,0.13094,-0.405,0.13366
33.7,0.11932,-0.41875,0.12499
33.71,0.10853,-0.4445,0.11943
33.72,0.097411,-0.45825,0.11087
33.73,0.086291,-0.478,0.10319
33.74,0.074059,-0.4995,0.094353
33.75,0.062661,-0.52075,0.086291
33.76,0.050985,-0.5435,0.078563
33.77,0.039309,-0.56038,0.068944
33.78,0.027133,-0.58257,0.059286
33.79,0.014456,-0.6035,0.049373
33.8,0.0026686,-0.623,0.039587
33.81,-0.009563,-0.64825,0.031025
33.82,-0.022494,-0.67643,0.022049
33.83,-0.034862,-0.69325,0.01023
33.84,-0.047038,-0.70975,-0.00088975
33.85,-0.05927,-0.73425,-0.010453
33.86,-0.072375,-0.75443,-0.022049
33.87,-0.084957,-0.772,-0.033805
33.88,-0.097189,-0.79775,-0.043479
33.89,-0.1092,-0.819,-0.053821
33.9,-0.12121,-0.8395,-0.064496
33.91,-0.13461,-0.86338,-0.076395
33.92,-0.14628,-0.87975,-0.087959
33.93,-0.15824,-0.89725,-0.099079
33.94,-0.17008,-0.91762,-0.10975
33.95,-0.18248,-0.92975,-0.12365
33.96,-0.19416,-0.955,-0.13322
33.97,-0.2055,-0.975,-0.14378
33.98,-0.21662,-0.99,-0.15524
33.99,-0.22868,-1.0005,-0.1688
34,-0.23952,-1.0111,-0.18076
34.01,-0.25026,-1.0235,-0.19199
34.02,-0.26038,-1.0316,-0.20405
34.03,-0.2712,-1.0373,-0.21681
34.04,-0.28145,-1.045,-0.22874
34.05,-0.29134,-1.044,-0.24153
34.06,-0.3008,-1.0527,-0.2522
34.07,-0.31053,-1.0607,-0.26294
34.08,-0.31981,-1.0597,-0.27533
34.09,-0.32826,-1.0495,-0.28873
34.1,-0.33683,-1.0492,-0.29935
34.11,-0.34548,-1.0394,-0.31238
34.12,-0.35317,-1.029,-0.3247
34.13,-0.36084,-1.0215,-0.33505
34.14,-0.36785,-1.0105,-0.34605
34.15,-0.37452,-0.99875,-0.3564
34.16,-0.38181,-0.9785,-0.36907
34.17,-0.38775,-0.9565,-0.38047
34.18,-0.39331,-0.93775,-0.39076
34.19,-0.39849,-0.91963,-0.40032
34.2,-0.40399,-0.8925,-0.41144
34.21,-0.40877,-0.8775,-0.41878
34.22,-0.41289,-0.849,-0.42845
34.23,-0.41678,-0.826,-0.43635
34.24,-0.42045,-0.80162,-0.44413
34.25,-0.42351,-0.776,-0.45136
34.26,-0.42629,-0.75475,-0.4572
34.27,-0.42851,-0.72438,-0.46404
34.28,-0.43025,-0.69314,-0.4706
34.29,-0.43168,-0.6595,-0.47716
34.3,-0.43279,-0.629,-0.48216
34.31,-0.43335,-0.60125,-0.48594
34.32,-0.43368,-0.5688,-0.48972
34.33,-0.43368,-0.54,-0.4925
34.34,-0.43368,-0.50938,-0.49584
34.35,-0.43368,-0.4755,-0.49957
34.36,-0.43368,-0.44643,-0.50205
34.37,-0.43368,-0.4155,-0.5044
34.38,-0.43368,-0.385,-0.50718
34.39,-0.43368,-0.368,-0.50663
34.4,-0.43368,-0.33829,-0.50872
34.41,-0.43368,-0.30775,-0.51063
34.42,-0.43368,-0.28437,-0.51102
34.43,-0.43368,-0.26137,-0.51169
34.44,-0.43368,-0.23738,-0.51269
34.45,-0.43368,-0.21086,-0.51368
34.46,-0.43368,-0.188,-0.51374
34.47,-0.43368,-0.164,-0.51474
34.48,-0.43368,-0.145,-0.51397
34.49,-0.43368,-0.12386,-0.51381
34.5,-0.43368,-0.10537,-0.51297
34.51,-0.43368,-0.090125,-0.51163
34.52,-0.43368,-0.062625,-0.5133
34.53,-0.43368,-0.049,-0.51108
34.54,-0.43368,-0.0275,-0.51152
34.55,-0.43368,-0.0049999,-0.51196
34.56,-0.43312,0.0060005,-0.50941
34.57,-0.43254,0.027857,-0.50872
34.58,-0.43157,0.053125,-0.50874
34.59,-0.4304,0.078875,-0.50868
34.6,-0.42873,0.099875,-0.50735
34.61,-0.42694,0.12229,-0.50548
34.62,-0.42478,0.14,-0.50262
34.63,-0.42256,0.1395,-0.49606
34.64,-0.42011,0.167,-0.49528
34.65,-0.41733,0.19525,-0.49417
34.66,-0.41422,0.21975,-0.49134
34.67,-0.41088,0.242,-0.4885
34.68,-0.40755,0.25888,-0.48433
34.69,-0.40382,0.27825,-0.48038
34.7,-0.39943,0.30675,-0.4776
34.71,-0.3952,0.317,-0.47104
34.72,-0.39098,0.3385,-0.46715
34.73,-0.38609,0.353,-0.46126
34.74,-0.38103,0.37575,-0.45614
34.75,-0.37574,0.39325,-0.45058
34.76,-0.37057,0.41138,-0.44497
34.77,-0.36507,0.434,-0.44024
34.78,-0.35927,0.45743,-0.43482
34.79,-0.35306,0.47975,-0.42912
34.8,-0.34694,0.503,-0.42389
34.81,-0.34083,0.51925,-0.41667
34.82,-0.33411,0.53586,-0.40877
34.83,-0.32754,0.55763,-0.4026
34.84,-0.32092,0.58138,-0.39643
34.85,-0.31408,0.59775,-0.38914
34.86,-0.30666,0.61829,-0.38132
34.87,-0.29935,0.643,-0.37541
34.88,-0.29212,0.65525,-0.3664
34.89,-0.28489,0.6725,-0.35851
34.9,-0.27733,0.689,-0.35061
34.91,-0.26922,0.706,-0.34133
34.92,-0.2616,0.72375,-0.3336
34.93,-0.25409,0.73938,-0.32526
