t,r,u,y
27.61,-0.50999,0.21629,-0.65977
27.62,-0.50729,0.26825,-0.65897
27.63,-0.50468,0.30112,-0.6548
27.64,-0.50185,0.33837,-0.65124
27.65,-0.49868,0.357,-0.6439
27.66,-0.4957,0.38271,-0.63759
27.67,-0.49239,0.417,-0.63384
27.68,-0.4895,0.43625,-0.62661
27.69,-0.48639,0.4565,-0.62027
27.7,-0.48299,0.48071,-0.6137
27.71,-0.47961,0.50025,-0.60682
27.72,-0.47627,0.51725,-0.6002
27.73,-0.47293,0.53538,-0.59381
27.74,-0.46926,0.554,-0.58625
27.75,-0.46593,0.5745,-0.5808
27.76,-0.46237,0.5915,-0.57446
27.77,-0.45881,0.61,-0.56879
27.78,-0.45548,0.622,-0.56134
27.79,-0.45164,0.64012,-0.55483
27.8,-0.44802,0.64825,-0.54733
27.81,-0.4443,0.666,-0.54182
27.82,-0.44086,0.67443,-0.5344
27.83,-0.43702,0.6855,-0.52731
27.84,-0.43346,0.694,-0.52008
27.85,-0.42968,0.7,-0.51285
27.86,-0.42625,0.712,-0.50733
27.87,-0.42239,0.71888,-0.4999
27.88,-0.41889,0.71912,-0.49189
27.89,-0.4155,0.72562,-0.48578
27.9,-0.41177,0.72375,-0.47794
27.91,-0.4082,0.72071,-0.46952
27.92,-0.40477,0.731,-0.46437
27.93,-0.40132,0.729,-0.45748
27.94,-0.39765,0.727,-0.45058
27.95,-0.39441,0.72629,-0.4434
27.96,-0.39109,0.72163,-0.43635
27.97,-0.38775,0.71312,-0.42862
27.98,-0.38442,0.70875,-0.42223
27.99,-0.38119,0.697,-0.41366
28,-0.37797,0.6935,-0.40822
28.01,-0.37519,0.6875,-0.40232
28.02,-0.37208,0.67925,-0.39576
28.03,-0.36918,0.669,-0.38964
28.04,-0.36613,0.65975,-0.38303
28.05,-0.36335,0.646,-0.37663
28.06,-0.36096,0.64125,-0.37224
28.07,-0.35825,0.62557,-0.36543
28.08,-0.35562,0.6095,-0.35895
28.09,-0.35317,0.59675,-0.35362
28.1,-0.35095,0.58,-0.34783
28.11,-0.34866,0.57014,-0.34339
28.12,-0.34655,0.55612,-0.33866
28.13,-0.3445,0.54062,-0.33366
28.14,-0.34272,0.52612,-0.3291
28.15,-0.34066,0.50813,-0.32426
28.16,-0.33887,0.49,-0.31949
28.17,-0.3376,0.48,-0.31714
28.18,-0.33594,0.46325,-0.31303
28.19,-0.33449,0.4455,-0.30936
28.2,-0.33328,0.42571,-0.30526
28.21,-0.33215,0.4095,-0.30202
28.22,-0.33104,0.38825,-0.29824
28.23,-0.33021,0.36888,-0.2949
28.24,-0.32915,0.352,-0.29268
28.25,-0.3286,0.334,-0.29034
28.26,-0.32804,0.319,-0.28868
28.27,-0.32748,0.30025,-0.28634
28.28,-0.32737,0.28,-0.28378
28.29,-0.32693,0.26037,-0.28217
28.3,-0.32693,0.2385,-0.27995
28.31,-0.32693,0.22325,-0.27939
28.32,-0.32693,0.20629,-0.27832
28.33,-0.32693,0.185,-0.27667
28.34,-0.32693,0.169,-0.27611
28.35,-0.32693,0.158,-0.27667
28.36,-0.32693,0.13875,-0.27555
28.37,-0.32693,0.1175,-0.27377
28.38,-0.32693,0.10838,-0.275
28.39,-0.32693,0.090875,-0.27416
28.4,-0.32693,0.074625,-0.27361
28.41,-0.32693,0.06175,-0.27422
28.42,-0.32693,0.0465,-0.27422
28.43,-0.32693,0.03875,-0.27522
28.44,-0.32693,0.026999,-0.27578
28.45,-0.32693,0.01075,-0.27566
28.46,-0.32693,-0.0011254,-0.27594
28.47,-0.32693,-0.012125,-0.27655
28.48,-0.32693,-0.025375,-0.27644
28.49,-0.32693,-0.032286,-0.278
28.5,-0.32693,-0.049999,-0.277
28.51,-0.32693,-0.059,-0.278
28.52,-0.32693,-0.0725,-0.27778
28.53,-0.32693,-0.084,-0.278
28.54,-0.32693,-0.09225,-0.27928
28.55,-0.32693,-0.099125,-0.28039
28.56,-0.32693,-0.090125,-0.28506
28.57,-0.32699,-0.092714,-0.28702
28.58,-0.32737,-0.1065,-0.28667
28.59,-0.32737,-0.11825,-0.28656
28.6,-0.32737,-0.128,-0.2869
28.61,-0.32737,-0.12614,-0.2895
28.62,-0.32765,-0.12962,-0.29157
28.63,-0.32782,-0.13612,-0.29223
28.64,-0.32787,-0.137,-0.2944
28.65,-0.32826,-0.1425,-0.29501
28.66,-0.32826,-0.14429,-0.297
28.67,-0.32871,-0.136,-0.30113
28.68,-0.32871,-0.1435,-0.30113
28.69,-0.32893,-0.1455,-0.30246
28.7,-0.32915,-0.14471,-0.30456
28.71,-0.3296,-0.14475,-0.30608
28.72,-0.32976,-0.1485,-0.3073
28.73,-0.33004,-0.151,-0.30814
28.74,-0.33049,-0.153,-0.30914
28.75,-0.3306,-0.152,-0.31103
28.76,-0.33093,-0.1515,-0.31269
28.77,-0.33126,-0.1525,-0.3137
28.78,-0.33182,-0.158,-0.31358
28.79,-0.33199,-0.15938,-0.31503
28.8,-0.33227,-0.16,-0.31614
28.81,-0.33265,-0.15087,-0.31948
28.82,-0.33316,-0.15386,-0.31956
28.83,-0.33338,-0.1545,-0.32092
28.84,-0.33393,-0.1515,-0.32281
28.85,-0.33404,-0.156,-0.32248
28.86,-0.33462,-0.14886,-0.32547
28.87,-0.33521,-0.14725,-0.32654
28.88,-0.33538,-0.14762,-0.32737
28.89,-0.33588,-0.145,-0.32882
28.9,-0.33644,-0.14387,-0.3301
28.91,-0.33671,-0.14414,-0.33093
28.92,-0.33716,-0.136,-0.3336
28.93,-0.33771,-0.13875,-0.33338
28.94,-0.33805,-0.136,-0.33471
28.95,-0.33843,-0.13143,-0.33652
28.96,-0.33899,-0.13237,-0.33666
28.97,-0.33938,-0.13237,-0.3371
28.98,-0.33966,-0.13113,-0.33821
28.99,-0.34027,-0.127,-0.33938
29,-0.34083,-0.12525,-0.34027
29.01,-0.34116,-0.1225,-0.34138
29.02,-0.3415,-0.1205,-0.3425
29.03,-0.34205,-0.123,-0.34205
29.04,-0.34266,-0.11788,-0.3435
29.05,-0.34294,-0.11662,-0.34433
29.06,-0.34333,-0.10787,-0.34672
29.07,-0.34389,-0.11271,-0.34574
29.08,-0.34428,-0.11,-0.34672
29.09,-0.34461,-0.1045,-0.34794
29.1,-0.34516,-0.106,-0.34783
29.11,-0.34561,-0.096571,-0.35006
29.12,-0.34589,-0.09425,-0.35089
29.13,-0.34644,-0.096375,-0.35061
29.14,-0.34655,-0.08925,-0.35223
29.15,-0.34711,-0.09025,-0.352
29.16,-0.34739,-0.087571,-0.3526
29.17,-0.34783,-0.074,-0.35584
29.18,-0.34828,-0.0785,-0.35484
29.19,-0.3485,-0.0765,-0.35517
29.2,-0.3491,-0.071286,-0.35622
29.21,-0.34922,-0.071,-0.35628
29.22,-0.34961,-0.069125,-0.35662
29.23,-0.34989,-0.06725,-0.3569
29.24,-0.35006,-0.062,-0.35762
29.25,-0.3505,-0.06025,-0.35806
29.26,-0.35072,-0.0555,-0.35918
29.27,-0.35095,-0.0545,-0.35895
29.28,-0.35139,-0.056,-0.35851
29.29,-0.35156,-0.053,-0.35901
29.3,-0.35184,-0.051749,-0.35901
29.31,-0.35184,-0.040125,-0.3614
29.32,-0.35228,-0.046571,-0.35946
29.33,-0.35228,-0.0445,-0.35962
29.34,-0.35262,-0.039,-0.36073
29.35,-0.35273,-0.037999,-0.36073
29.36,-0.35285,-0.029,-0.362
29.37,-0.35317,-0.029625,-0.36157
29.38,-0.35317,-0.03225,-0.36051
29.39,-0.35317,-0.025125,-0.36196
29.4,-0.35334,-0.02525,-0.36134
29.41,-0.35362,-0.023286,-0.36162
29.42,-0.35362,-0.016,-0.36296
29.43,-0.35362,-0.01725,-0.36207
29.44,-0.35362,-0.0175,-0.3614
29.45,-0.35362,-0.014,-0.36169
29.46,-0.35362,-0.012,-0.36173
29.47,-0.35362,-0.013428,-0.3608
29.48,-0.35306,-0.00825,-0.36123
29.49,-0.35184,0.0029995,-0.36207
29.5,-0.34961,0.010501,-0.36073
29.51,-0.34694,0.028,-0.3614
29.52,-0.34361,0.0455,-0.36107
29.53,-0.33938,0.068999,-0.36073
29.54,-0.33416,0.0945,-0.35957
29.55,-0.3286,0.11763,-0.35734
29.56,-0.32226,0.13925,-0.35406
29.57,-0.31498,0.13929,-0.34523
29.58,-0.30669,0.158,-0.33894
29.59,-0.29835,0.20425,-0.33894
29.6,-0.28912,0.246,-0.33627
29.61,-0.27914,0.28943,-0.33265
29.62,-0.26783,0.32425,-0.32582
29.63,-0.25687,0.36113,-0.31953
29.64,-0.2452,0.40038,-0.31269
29.65,-0.2328,0.43637,-0.30413
29.66,-0.21878,0.477,-0.29484
29.67,-0.20505,0.527,-0.28734
29.68,-0.19104,0.56225,-0.27611
29.69,-0.17636,0.605,-0.26577
29.7,-0.15968,0.65686,-0.25519
29.71,-0.14384,0.69988,-0.24286
29.72,-0.12755,0.742,-0.23002
29.73,-0.11059,0.78762,-0.21723
29.74,-0.091629,0.842,-0.20372
29.75,-0.073836,0.8895,-0.1896
29.76,-0.055822,0.94,-0.17592
29.77,-0.037474,0.9905,-0.16124
29.78,-0.018237,1.04,-0.14589
29.79,0.002724,1.0945,-0.12871
29.8,0.022462,1.1476,-0.11287
29.81,0.042479,1.2036,-0.097244
29.82,0.062844,1.2487,-0.078284
29.83,0.085402,1.3145,-0.061382
29.84,0.1062,1.3663,-0.043146
29.85,0.12721,1.403,-0.021795
29.86,0.14907,1.4474,-0.0006362
29.87,0.1723,1.4966,0.02085
29.88,0.19399,1.5391,0.042257
29.89,0.21567,1.5884,0.061549
29.9,0.23752,1.6259,0.084457
29.91,0.26103,1.6697,0.10777
29.92,0.28378,1.715,0.12944
29.93,0.30602,1.7488,0.15323
29.94,0.32804,1.788,0.17547
29.95,0.35196,1.8267,0.20048
29.96,0.37447,1.8611,0.22435
29.97,0.39632,1.8939,0.24792
29.98,0.41828,1.9239,0.27183
29.99,0.44258,1.962,0.29668
30,0.46426,1.9947,0.31959
30.01,0.48572,2.0205,0.34383
30.02,0.50718,2.0478,0.36741
30.03,0.52842,2.069,0.39187
30.04,0.55122,2.0904,0.41884
30.05,0.57207,2.1097,0.44302
30.06,0.59225,2.1355,0.46526
30.07,0.61293,2.1449,0.491
30.08,0.63429,2.1605,0.51641
30.09,0.65397,2.174,0.53988
30.1,0.67298,2.175,0.56534
30.11,0.6923,2.1834,0.58885
30.12,0.71168,2.1801,0.61566
30.13,0.72947,2.1738,0.64029
30.14,0.74715,2.1675,0.66437
30.15,0.764,2.154,0.68888
30.16,0.78183,2.1397,0.71422
30.17,0.79842,2.129,0.73659
30.18,0.81354,2.0983,0.76239
30.19,0.82866,2.0745,0.78529
30.2,0.84436,2.0483,0.80915
30.21,0.85802,2.0215,0.83094
30.22,0.8712,1.9891,0.85274
30.23,0.88398,1.9591,0.87275
30.24,0.89716,1.93,0.89316
30.25,0.90862,1.896,0.91173
30.26,0.91918,1.8615,0.92963
30.27,0.92941,1.8225,0.94754
30.28,0.93897,1.779,0.96566
30.29,0.94815,1.73,0.9839
30.3,0.95621,1.6863,0.99947
30.31,0.9636,1.6435,1.0136
30.32,0.97036,1.5876,1.0295
30.33,0.97678,1.533,1.0439
30.34,0.98201,1.4802,1.0566
30.35,0.98657,1.425,1.0689
30.36,0.99044,1.3704,1.0797
30.37,0.99374,1.3046,1.0919
30.38,0.99613,1.245,1.1013
30.39,0.99774,1.1855,1.1098
30.4,0.9983,1.1209,1.1183
30.41,0.99858,1.053,1.1257
30.42,0.99858,0.996,1.1307
30.43,0.99858,0.92575,1.1384
30.44,0.99858,0.8675,1.1427
30.45,0.99858,0.80486,1.1475
30.46,0.99852,0.74463,1.1516
30.47,0.99813,0.68462,1.1558
30.48,0.99813,0.62962,1.1586
30.49,0.99813,0.573,1.1605
30.5,0.99769,0.52375,1.1617
30.51,0.99769,0.47,1.1638
30.52,0.99735,0.417,1.1656
30.53,0.99724,0.364,1.1672
30.54,0.99707,0.30937,1.1682
30.55,0.9968,0.26375,1.1682
30.56,0.99641,0.226,1.1664
30.57,0.99629,0.17529,1.167
30.58,0.99568,0.128,1.1663
30.59,0.99546,0.086499,1.1653
30.6,0.99502,0.043,1.1645
30.61,0.99489,0.0094278,1.1615
30.62,0.99429,-0.039501,1.1618
30.63,0.99374,-0.087125,1.1622
30.64,0.99363,-0.12062,1.1592
30.65,0.99307,-0.162,1.1584
30.66,0.99248,-0.18771,1.1533
30.67,0.9919,-0.189,1.1436
30.68,0.99179,-0.234,1.1444
30.69,0.99124,-0.258,1.1405
30.7,0.99063,-0.28286,1.136
30.71,0.99007,-0.30725,1.1325
30.72,0.98951,-0.32713,1.1281
30.73,0.98896,-0.344,1.1234
30.74,0.98835,-0.353,1.116
30.75,0.98779,-0.3645,1.1108
30.76,0.98723,-0.376,1.1058
30.77,0.98668,-0.39125,1.1018
30.78,0.98612,-0.405,1.0978
30.79,0.98551,-0.41925,1.0932
30.8,0.98495,-0.42737,1.0882
30.81,0.9844,-0.43225,1.0827
30.82,0.98383,-0.44214,1.0788
30.83,0.98323,-0.444,1.0724
30.84,0.98267,-0.44575,1.0672
30.85,0.98167,-0.453,1.0631
30.86,0.9811,-0.451,1.0574
30.87,0.98051,-0.45725,1.0536
30.88,0.97995,-0.45887,1.0493
30.89,0.97939,-0.45637,1.0441
30.9,0.97884,-0.4575,1.0402
30.91,0.97824,-0.45357,1.0349
30.92,0.97723,-0.442,1.0284
30.93,0.97667,-0.44475,1.0254
30.94,0.97611,-0.4395,1.0208
30.95,0.97551,-0.43671,1.0171
30.96,0.97495,-0.43475,1.0134
30.97,0.97439,-0.43,1.0097
30.98,0.97383,-0.425,1.0061
30.99,0.97322,-0.413,1.0008
31,0.97267,-0.403,0.99646
31.01,0.97211,-0.395,0.99279
31.02,0.97155,-0.39,0.99012
31.03,0.971,-0.387,0.9879
31.04,0.97039,-0.37963,0.98445
31.05,0.96983,-0.36962,0.98112
31.06,0.96927,-0.357,0.97711
31.07,0.96871,-0.35229,0.975
31.08,0.96811,-0.3395,0.97144
31.09,0.96755,-0.33175,0.96889
31.1,0.967,-0.326,0.96744
31.11,0.96687,-0.31271,0.96375
31.12,0.96627,-0.30637,0.96232
31.13,0.96572,-0.29775,0.9601
31.14,0.96561,-0.28387,0.95721
31.15,0.96505,-0.27888,0.95638
31.16,0.96445,-0.26843,0.95403
31.17,0.96433,-0.249,0.95009
31.18,0.96388,-0.247,0.9502
31.19,0.96366,-0.2335,0.94765
31.2,0.96306,-0.22171,0.94571
31.21,0.96294,-0.21538,0.94514
31.22,0.96255,-0.20538,0.94375
31.23,0.96227,-0.19412,0.94209
31.24,0.9621,-0.178,0.93942
31.25,0.96199,-0.1685,0.93842
31.26,0.96166,-0.1605,0.93786
31.27,0.96166,-0.151,0.93697
31.28,0.96121,-0.147,0.93764
31.29,0.96121,-0.13625,0.93647
31.3,0.96121,-0.12313,0.9348
31.31,0.96082,-0.10987,0.93325
31.32,0.96077,-0.10843,0.93433
31.33,0.96077,-0.095,0.93319
31.34,0.96077,-0.085,0.93286
31.35,0.96077,-0.081,0.93319
31.36,0.96077,-0.073,0.93325
31.37,0.96077,-0.06175,0.93225
31.38,0.96077,-0.056,0.93286
31.39,0.96027,-0.04525,0.93197
31.4,0.95954,-0.0455,0.93241
31.41,0.95804,-0.043714,0.93217
31.42,0.95588,-0.037,0.93008
31.43,0.95343,-0.0475,0.93152
31.44,0.95009,-0.05,0.93008
31.45,0.94609,-0.059572,0.92963
31.46,0.94203,-0.0675,0.9278
31.47,0.93703,-0.0795,0.92657
31.48,0.93202,-0.092,0.92491
31.49,0.92563,-0.102,0.92074
31.5,0.9194,-0.11925,0.91851
31.51,0.91251,-0.138,0.91562
31.52,0.90528,-0.159,0.91273
31.53,0.89761,-0.184,0.91006
31.54,0.88827,-0.20913,0.90539
31.55,0.87937,-0.22975,0.90011
31.56,0.87047,-0.25213,0.89449
31.57,0.86043,-0.28329,0.89011
31.58,0.84957,-0.3095,0.88293
31.59,0.83889,-0.33775,0.87637
31.6,0.82822,-0.373,0.87092
31.61,0.81621,-0.40057,0.86285
31.62,0.8037,-0.43575,0.85491
31.63,0.79163,-0.4685,0.84679
31.64,0.7789,-0.49638,0.83711
31.65,0.76611,-0.53013,0.82822
31.66,0.75209,-0.56557,0.81805
31.67,0.73792,-0.595,0.80642
31.68,0.72402,-0.63425,0.79742
31.69,0.7099,-0.664,0.78529
31.7,0.69421,-0.70072,0.77294
31.71,0.67949,-0.74263,0.76255
31.72,0.66448,-0.7755,0.75004
31.73,0.64919,-0.80738,0.7367
31.74,0.63206,-0.841,0.72147
31.75,0.61649,-0.87425,0.70801
31.76,0.60092,-0.9085,0.69455
31.77,0.58502,-0.945,0.6811
31.78,0.5689,-0.983,0.66764
31.79,0.55116,-1.0156,0.65074
31.8,0.53476,-1.0456,0.63517
31.81,0.51847,-1.0765,0.61972
31.82,0.50161,-1.1114,0.60467
31.83,0.48372,-1.1395,0.58647
31.84,0.46726,-1.1703,0.57079
31.85,0.45058,-1.204,0.55556
31.86,0.43355,-1.2283,0.53757
31.87,0.416,-1.2602,0.52069
31.88,0.39932,-1.2845,0.50346
31.89,0.38308,-1.3046,0.48544
31.9,0.36657,-1.3298,0.46882
31.91,0.34929,-1.3531,0.45007
31.92,0.33271,-1.367,0.43057
31.93,0.3167,-1.3955,0.41522
31.94,0.30091,-1.4065,0.39609
31.95,0.28378,-1.422,0.37687
31.96,0.26805,-1.4384,0.35901
31.97,0.25287,-1.4495,0.34111
31.98,0.23758,-1.4564,0.32248
31.99,0.22151,-1.462,0.30202
32,0.20705,-1.4665,0.28378
32.01,0.1926,-1.4705,0.26621
32.02,0.17848,-1.476,0.24898
32.03,0.16502,-1.48,0.23219
32.04,0.15006,-1.478,0.21278
32.05,0.137,-1.4724,0.19499
32.06,0.12443,-1.4646,0.17742
32.07,0.11165,-1.4651,0.16159
32.08,0.098968,-1.451,0.14256
32.09,0.087292,-1.4412,0.12643
32.1,0.076061,-1.434,0.11164
32.11,0.065195,-1.4204,0.095441
32.12,0.053876,-1.4052,0.079396
32.13,0.044091,-1.3895,0.064607
32.14,0.034639,-1.3684,0.049373
32.15,0.02552,-1.3502,0.035695
32.16,0.016584,-1.329,0.021159
32.17,0.0080062,-1.302,0.0066716
32.18,0.0007784,-1.28,-0.0053376
32.19,-0.0062271,-1.247,-0.019126
32.2,-0.013471,-1.22,-0.03139
32.21,-0.019682,-1.1903,-0.042812
32.22,-0.025076,-1.1609,-0.053154
32.23,-0.03008,-1.129,-0.06344
32.24,-0.035139,-1.087,-0.075616
32.25,-0.03892,-1.0495,-0.084957
32.26,-0.042256,-1.014,-0.093186
32.27,-0.044925,-0.977,-0.10108
32.28,-0.047149,-0.942,-0.10809
32.29,-0.049262,-0.89675,-0.1157
32.3,-0.050374,-0.85175,-0.12293
32.31,-0.051096,-0.808,-0.12894
32.32,-0.051152,-0.7645,-0.13388
32.33,-0.051152,-0.722,-0.13833
32.34,-0.051152,-0.68275,-0.14156
32.35,-0.051152,-0.6455,-0.14434
32.36,-0.051152,-0.6135,-0.14578
32.37,-0.051152,-0.562,-0.15112
32.38,-0.051152,-0.52575,-0.15346
32.39,-0.051152,-0.49388,-0.15457
32.4,-0.051152,-0.46025,-0.15601
32.41,-0.051152,-0.424,-0.1569
32.42,-0.051152,-0.392,-0.1579
32.43,-0.051152,-0.36,-0.1589
32.44,-0.051152,-0.33,-0.15924
32.45,-0.051152,-0.29913,-0.15885
32.46,-0.051152,-0.26975,-0.15913
32.47,-0.051152,-0.24113,-0.15918
32.48,-0.051152,-0.21312,-0.15902
32.49,-0.051152,-0.18129,-0.15962
32.5,-0.051152,-0.15957,-0.15835
32.51,-0.051152,-0.134,-0.15724
32.52,-0.051486,-0.11075,-0.15646
32.53,-0.051597,-0.092,-0.15479
32.54,-0.052208,-0.06375,-0.15473
32.55,-0.052764,-0.038749,-0.15501
32.56,-0.05332,-0.01675,-0.15451
32.57,-0.053948,-0.00071369,-0.15314
32.58,-0.055155,0.0255,-0.15346
32.59,-0.056267,0.04625,-0.15334
32.6,-0.057379,0.060999,-0.15212
32.61,-0.058523,0.077143,-0.15149
32.62,-0.059992,0.091251,-0.15045
32.63,-0.061271,0.10675,-0.15001
32.64,-0.062884,0.12063,-0.14968
32.65,-0.064552,0.12912,-0.14812
32.66,-0.066656,0.13743,-0.14685
32.67,-0.068499,0.149,-0.14634
32.68,-0.070723,0.14825,-0.144
32.69,-0.072725,0.159,-0.14434
32.7,-0.074917,0.15571,-0.14138
32.71,-0.077618,0.15612,-0.14
32.72,-0.079842,0.16037,-0.13972
32.73,-0.082344,0.1635,-0.13944
32.74,-0.084957,0.171,-0.14056
32.75,-0.087737,0.1695,-0.13956
32.76,-0.090517,0.1695,-0.13944
32.77,-0.093297,0.165,-0.13867
32.78,-0.096077,0.157,-0.137
32.79,-0.09958,0.15538,-0.13755
32.8,-0.10264,0.15538,-0.13839
32.81,-0.10558,0.14837,-0.13767
32.82,-0.10891,0.14157,-0.13757
32.83,-0.11253,0.1355,-0.13811
32.84,-0.11554,0.129,-0.13856
32.85,-0.11876,0.116,-0.13789
32.86,-0.12264,0.11129,-0.13897
32.87,-0.12621,0.10075,-0.13944
32.88,-0.12955,0.088624,-0.13972
32.89,-0.13294,0.082125,-0.14089
32.9,-0.13666,0.067875,-0.14095
32.91,-0.14024,0.058143,-0.14265
32.92,-0.14412,0.049,-0.14412
32.93,-0.14756,0.0325,-0.14434
32.94,-0.15123,0.026,-0.14678
32.95,-0.15524,0.0089996,-0.14685
32.96,-0.15874,-0.0036254,-0.14862
32.97,-0.16246,-0.0165,-0.15001
32.98,-0.16608,-0.02775,-0.15195
32.99,-0.17036,-0.04,-0.15435
33,-0.17381,-0.06375,-0.15346
33.01,-0.17748,-0.081,-0.15479
33.02,-0.18114,-0.10125,-0.15512
33.03,-0.18459,-0.124,-0.15524
33.04,-0.18843,-0.1335,-0.15907
33.05,-0.19204,-0.12913,-0.16519
33.06,-0.19538,-0.12763,-0.17041
33.07,-0.19921,-0.13314,-0.17443
33.08,-0.20283,-0.1485,-0.17614
33.09,-0.20616,-0.1765,-0.17514
33.1,-0.2095,-0.196,-0.17614
33.11,-0.2128,-0.20414,-0.17964
33.12,-0.21606,-0.21325,-0.18309
33.13,-0.2194,-0.22013,-0.18654
33.14,-0.22229,-0.2245,-0.19054
33.15,-0.22546,-0.23575,-0.19304
33.16,-0.22875,-0.24129,-0.19686
33.17,-0.23174,-0.245,-0.20105
33.18,-0.23452,-0.255,-0.2035
33.19,-0.2373,-0.252,-0.20861
33.2,-0.23994,-0.26057,-0.21115
33.21,-0.24264,-0.26275,-0.21506
33.22,-0.24503,-0.26725,-0.21795
33.23,-0.24753,-0.26913,-0.22157
33.24,-0.24998,-0.267,-0.22596
33.25,-0.2522,-0.27125,-0.22885
33.26,-0.25443,-0.275,-0.23152
33.27,-0.25632,-0.27725,-0.23419
33.28,-0.25798,-0.282,-0.23619
33.29,-0.26026,-0.28075,-0.23997
33.3,-0.26193,-0.2745,-0.24414
33.31,-0.2636,-0.2735,-0.24675
33.32,-0.26485,-0.272,-0.2496
33.33,-0.26644,-0.2665,-0.25331
33.34,-0.26755,-0.26475,-0.25565
33.35,-0.26866,-0.265,-0.25754
33.36,-0.2698,-0.25686,-0.26078
33.37,-0.27072,-0.25463,-0.26277
33.38,-0.27127,-0.2485,-0.26532
33.39,-0.27227,-0.24,-0.26827
33.4,-0.27266,-0.237,-0.26949
33.41,-0.27298,-0.232,-0.2712
33.42,-0.27355,-0.224,-0.27311
33.43,-0.27355,-0.22225,-0.274
33.44,-0.27355,-0.207,-0.27733
33.45,-0.27355,-0.20057,-0.27857
33.46,-0.27327,-0.1945,-0.27917
33.47,-0.27272,-0.18162,-0.28089
33.48,-0.27166,-0.171,-0.28184
33.49,-0.2705,-0.157,-0.28302
33.5,-0.26899,-0.1465,-0.28267
33.51,-0.26688,-0.127,-0.28423
33.52,-0.26466,-0.1175,-0.28323
33.53,-0.26205,-0.10257,-0.28264
33.54,-0.25915,-0.0795,-0.28323
33.55,-0.25587,-0.064125,-0.28217
33.56,-0.25237,-0.038375,-0.28284
33.57,-0.2482,-0.014715,-0.282
33.58,-0.2442,-0.00099994,-0.27889
33.59,-0.23964,0.02675,-0.27833
33.6,-0.23463,0.051001,-0.27667
33.61,-0.22963,0.079,-0.27533
33.62,-0.22407,0.12337,-0.27611
33.63,-0.21834,0.15337,-0.274
33.64,-0.2125,0.169,-0.26844
33.65,-0.20616,0.17288,-0.25982
33.66,-0.19927,0.186,-0.25231
33.67,-0.1926,0.2295,-0.2522
33.68,-0.18559,0.2685,-0.25042
33.69,-0.17881,0.297,-0.24553
33.7,-0.17041,0.32862,-0.24003
33.71,-0.16291,0.35488,-0.23419
33.72,-0.15512,0.38738,-0.22946
33.73,-0.14728,0.41025,-0.22229
33.74,-0.13859,0.43686,-0.21477
33.75,-0.12977,0.45775,-0.20594
33.76,-0.12099,0.49,-0.19972
33.77,-0.11253,0.50975,-0.19093
33.78,-0.10288,0.53371,-0.18186
33.79,-0.093408,0.56463,-0.17414
33.8,-0.084456,0.58625,-0.16524
33.81,-0.075004,0.61613,-0.1579
33.82,-0.064877,0.64229,-0.14837
33.83,-0.055155,0.663,-0.13833
33.84,-0.045592,0.686,-0.12877
33.85,-0.035806,0.709,-0.11921
33.86,-0.026021,0.7335,-0.10998
33.87,-0.015012,0.77075,-0.10225
33.88,-0.0050041,0.79487,-0.092296
33.89,0.0047258,0.818,-0.082566
33.9,0.014568,0.83663,-0.071501
33.91,0.025576,0.864,-0.061049
33.92,0.035584,0.89,-0.051819
33.93,0.045592,0.9085,-0.040921
33.94,0.0556,0.924,-0.028912
33.95,0.066609,0.94137,-0.016569
33.96,0.076617,0.9595,-0.006005
33.97,0.086625,0.9745,0.0055046
33.98,0.096188,0.98888,0.016625
33.99,0.10643,1.005,0.028213
34,0.11676,1.015,0.04081
34.01,0.12632,1.031,0.051597
34.02,0.13578,1.039,0.063384
34.03,0.14577,1.0454,0.076315
34.04,0.15524,1.0594,0.087126
34.05,0.16419,1.0618,0.09958
34.06,0.17347,1.0751,0.10909
34.07,0.18269,1.0813,0.12124
34.08,0.19171,1.086,0.13255
34.09,0.20005,1.0872,0.14434
34.1,0.20839,1.0875,0.15568
34.11,0.2164,1.09,0.16602
34.12,0.22496,1.0953,0.1767
34.13,0.23274,1.0936,0.18754
34.14,0.24025,1.0886,0.19866
34.15,0.24748,1.0838,0.20928
34.16,0.25498,1.0768,0.22073
34.17,0.26199,1.07,0.23107
34.18,0.26833,1.0617,0.24108
34.19,0.27444,1.054,0.25042
34.2,0.281,1.0417,0.2611
34.21,0.28656,1.0299,0.27055
34.22,0.29212,1.0189,0.279
34.23,0.29718,1.0022,0.28851
34.24,0.3024,0.98843,0.29719
34.25,0.30736,0.96725,0.30702
34.26,0.31136,0.952,0.31447
34.27,0.31525,0.9225,0.32459
34.28,0.31911,0.89643,0.33341
34.29,0.32259,0.87387,0.34094
34.3,0.32543,0.84712,0.34883
34.31,0.32821,0.82612,0.35473
34.32,0.33087,0.79586,0.36188
34.33,0.33271,0.759,0.37007
34.34,0.33438,0.73,0.37586
34.35,0.33582,0.696,0.38231
34.36,0.33694,0.66275,0.38809
34.37,0.33766,0.63437,0.39148
34.38,0.33805,0.59775,0.39648
34.39,0.33805,0.56617,0.4001
34.4,0.33805,0.52867,0.40455
34.41,0.33805,0.4955,0.40777
34.42,0.33805,0.4615,0.411
34.43,0.33805,0.429,0.41422
34.44,0.33805,0.4,0.41589
34.45,0.33849,0.36787,0.41828
34.46,0.33849,0.34037,0.41995
34.47,0.33849,0.31438,0.42078
34.48,0.33894,0.28513,0.42256
